record_id,date,school_id,grade,total_students,present_students,teacher_present,marked_by,is_impossible_attendance,attendance_valid,attendance_rate_pct,day_of_week,is_sunday,is_proxy_fraud
ATT0015119,2025-01-07,SCH0450,IV,89,83,False,Headmaster,False,True,93.25842696629213,Tuesday,False,False
ATT0010619,2026-03-01,SCH0090,8,251,251,True,Unknown,False,True,100.0,Sunday,True,True
ATT0016140,2025-12-02,SCH0035,II,182,189,,Unknown,True,False,,Tuesday,False,False
ATT0019620,2025-12-07,SCH0177,8,285,242,True,Class Teacher,False,True,84.91228070175438,Sunday,True,False
ATT0019689,2025-08-20,S0013,7,161,101,True,Headmaster,False,True,62.732919254658384,Wednesday,False,False
ATT0007638,2025-11-06,SCH0045,6,274,233,True,Clerk,False,True,85.03649635036497,Thursday,False,False
ATT0010123,2025-06-17,SCH0183,8,280,241,True,Class Teacher,False,True,86.07142857142858,Tuesday,False,False
ATT0010197,2026-02-19,S0395,I,70,86,True,Class Teacher,True,False,,Thursday,False,False
ATT0016170,2026-01-23,S0204,IV,158,131,True,Headmaster,False,True,82.91139240506328,Friday,False,False
ATT0010620,2026-01-08,SCH0267,V,164,139,False,Unknown,False,True,84.7560975609756,Thursday,False,False
ATT0011240,2025-09-13,SCH0356,4,188,135,,Unknown,False,True,71.80851063829788,Saturday,False,False
ATT0014188,2026-03-10,SCH0331,8,244,235,,Unknown,False,True,96.31147540983606,Tuesday,False,False
ATT0001387,2025-04-03,S0418,V,232,223,True,Headmaster,False,True,96.12068965517241,Thursday,False,False
ATT0018420,2025-09-02,SCH0584,I,92,87,,Headmaster,False,True,94.56521739130434,Tuesday,False,False
ATT0016542,2025-04-23,0399,I,222,196,True,Headmaster,False,True,88.28828828828829,Wednesday,False,False
ATT0012816,2026-02-20,SCH0301,2,108,98,True,Admin,False,True,90.74074074074075,Friday,False,False
ATT0017966,2025-06-12,S0205,2,81,70,True,Clerk,False,True,86.41975308641975,Thursday,False,False
ATT0016175,2026-01-01,SCH0414,7,221,184,True,Admin,False,True,83.2579185520362,Thursday,False,False
ATT0003096,2025-09-28,SCH0312,IV,285,285,True,Admin,False,True,100.0,Sunday,True,True
ATT0013811,2026-09-03,SCH0095,III,111,84,,Headmaster,False,True,75.67567567567568,Thursday,False,False
ATT0003286,2025-04-09,SCH0515,7,71,60,True,Unknown,False,True,84.50704225352112,Wednesday,False,False
ATT0009931,2025-05-29,SCH0319,7,103,85,True,Unknown,False,True,82.52427184466019,Thursday,False,False
ATT0009167,2025-08-10,SCH0098,6,197,197,True,Headmaster,False,True,100.0,Sunday,True,True
ATT0014984,2026-01-23,SCH0034,3,287,244,,Headmaster,False,True,85.01742160278745,Friday,False,False
ATT0007848,2025-09-19,SCH0155,9,278,285,True,Unknown,True,False,,Friday,False,False
ATT0001314,2025-07-10,S0526,8,256,228,True,Headmaster,False,True,89.0625,Thursday,False,False
ATT0010086,2026-01-12,SCH0098,3,204,177,True,Class Teacher,False,True,86.76470588235294,Monday,False,False
ATT0015699,2025-12-17,SCH0446,IV,146,98,True,Class Teacher,False,True,67.12328767123287,Wednesday,False,False
ATT0008421,2025-09-24,SCH0166,2,246,213,,Class Teacher,False,True,86.58536585365853,Wednesday,False,False
ATT0011096,2025-10-07,SCH0588,I,104,91,,Headmaster,False,True,87.5,Tuesday,False,False
ATT0014361,2026-02-24,SCH0306,2,190,155,True,Headmaster,False,True,81.57894736842105,Tuesday,False,False
ATT0017471,2026-01-17,SCH0296,4,195,195,,Unknown,False,True,100.0,Saturday,False,False
ATT0011526,2026-02-24,SCH0482,II,249,236,True,Unknown,False,True,94.77911646586345,Tuesday,False,False
ATT0018113,2026-03-24,SCH0474,IV,213,205,True,Unknown,False,True,96.24413145539906,Tuesday,False,False
ATT0011246,2025-11-26,SCH0245,5,244,149,True,Class Teacher,False,True,61.065573770491795,Wednesday,False,False
ATT0009632,2026-01-30,SCH0312,7,165,161,,Admin,False,True,97.57575757575758,Friday,False,False
ATT0005073,2026-12-03,0462,6,79,54,True,Class Teacher,False,True,68.35443037974683,Thursday,False,False
ATT0009374,2025-04-14,SCH0301,IV,233,162,False,Headmaster,False,True,69.52789699570815,Monday,False,False
ATT0013941,2025-04-20,SCH0596,2,266,230,,Headmaster,False,True,86.46616541353383,Sunday,True,False
ATT0004750,2025-07-05,S0438,III,161,171,True,Admin,True,False,,Saturday,False,False
ATT0015721,2025-10-16,SCH0513,10,167,146,True,Headmaster,False,True,87.42514970059881,Thursday,False,False
ATT0002270,2025-07-26,SCH0127,5,219,169,True,Headmaster,False,True,77.1689497716895,Saturday,False,False
ATT0014418,2025-08-24,S0344,IV,131,131,True,Headmaster,False,True,100.0,Sunday,True,True
ATT0014724,2026-01-13,SCH0127,2,159,126,,Class Teacher,False,True,79.24528301886792,Tuesday,False,False
,2025-08-24,SCH0333,V,63,63,True,Headmaster,False,True,100.0,Sunday,True,True
ATT0019744,2025-11-10,SCH0365,8,119,103,True,Headmaster,False,True,86.5546218487395,Monday,False,False
ATT0008599,2025-10-26,SCH0382,6,123,123,True,Unknown,False,True,100.0,Sunday,True,True
ATT0001423,2025-05-12,SCH0092,V,52,44,,Headmaster,False,True,84.61538461538461,Monday,False,False
ATT0018906,2025-06-09,SCH0312,II,83,83,True,Clerk,False,True,100.0,Monday,False,False
ATT0001858,2026-03-28,SCH0516,4,102,62,True,Headmaster,False,True,60.78431372549019,Saturday,False,False
ATT0019117,2026-03-04,SCH0501,4,293,285,,Admin,False,True,97.26962457337885,Wednesday,False,False
ATT0019332,2025-07-31,SCH0041,IV,166,132,True,Headmaster,False,True,79.51807228915662,Thursday,False,False
ATT0015085,2025-04-07,SCH0265,7,63,44,True,Admin,False,True,69.84126984126983,Monday,False,False
ATT0010307,2025-04-06,SCH0173,10,197,183,False,Admin,False,True,92.89340101522842,Sunday,True,False
ATT0013713,2025-07-16,SCH0435,I,180,149,,Class Teacher,False,True,82.77777777777777,Wednesday,False,False
ATT0001542,2025-10-28,SCH0167,8,208,216,True,Headmaster,True,False,,Tuesday,False,False
,2025-06-28,SCH0092,6,135,98,True,Clerk,False,True,72.5925925925926,Saturday,False,False
ATT0007263,2026-01-09,SCH0324,I,169,136,False,Headmaster,False,True,80.4733727810651,Friday,False,False
ATT0010795,2025-12-16,SCH0572,V,186,176,True,Unknown,False,True,94.6236559139785,Tuesday,False,False
ATT0004608,2025-06-03,SCH0152,6,232,215,,Unknown,False,True,92.67241379310344,Tuesday,False,False
ATT0018792,2026-03-30,SCH0059,5,243,232,,Clerk,False,True,95.47325102880659,Monday,False,False
ATT0008435,2026-02-27,SCH0355,III,44,35,True,Clerk,False,True,79.54545454545455,Friday,False,False
ATT0007112,2025-09-11,SCH0533,III,179,179,True,Headmaster,False,True,100.0,Thursday,False,False
ATT0014620,2025-07-07,SCH0576,IV,104,66,,Headmaster,False,True,63.46153846153846,Monday,False,False
ATT0005539,2025-09-05,SCH0592,3,192,136,True,Unknown,False,True,70.83333333333334,Friday,False,False
ATT0004467,2025-10-09,SCH0266,III,103,65,,Admin,False,True,63.10679611650486,Thursday,False,False
ATT0017443,2026-02-20,SCH0430,8,295,236,,Class Teacher,False,True,80.0,Friday,False,False
ATT0009038,2025-07-22,SCH0387,1,300,264,True,Class Teacher,False,True,88.0,Tuesday,False,False
ATT0010204,2025-04-07,SCH0266,1,189,115,,Class Teacher,False,True,60.84656084656085,Monday,False,False
ATT0009476,2025-12-24,SCH0199,9,134,124,False,Clerk,False,True,92.53731343283582,Wednesday,False,False
ATT0009285,2025-06-28,SCH0276,2,200,155,True,Unknown,False,True,77.5,Saturday,False,False
ATT0013065,2025-07-15,SCH0110,V,108,116,True,Headmaster,True,False,,Tuesday,False,False
ATT0016382,2025-04-24,SCH0548,3,185,137,,Admin,False,True,74.05405405405405,Thursday,False,False
ATT0007648,2026-01-11,SCH0437,4,60,60,,Headmaster,False,True,100.0,Sunday,True,True
ATT0006124,2025-05-16,SCH0136,4,300,183,False,Headmaster,False,True,61.0,Friday,False,False
ATT0008564,2025-12-03,S0007,6,89,73,True,Class Teacher,False,True,82.02247191011236,Wednesday,False,False
ATT0003772,2025-11-04,SCH0125,2,135,129,,Headmaster,False,True,95.55555555555556,Tuesday,False,False
ATT0001110,2025-08-26,SCH0326,2,282,243,True,Headmaster,False,True,86.17021276595744,Tuesday,False,False
ATT0004656,2025-06-11,SCH0161,10,173,137,False,Clerk,False,True,79.1907514450867,Wednesday,False,False
ATT0018675,2025-04-22,SCH0030,IV,210,132,,Unknown,False,True,62.857142857142854,Tuesday,False,False
ATT0009231,2025-09-08,SCH0482,6,265,247,True,Headmaster,False,True,93.20754716981132,Monday,False,False
ATT0013133,2026-07-02,SCH0092,10,202,151,True,Class Teacher,False,True,74.75247524752476,Thursday,False,False
ATT0008213,2025-11-16,0495,II,62,62,True,Admin,False,True,100.0,Sunday,True,True
ATT0014874,2025-08-12,SCH0272,8,174,128,True,Clerk,False,True,73.5632183908046,Tuesday,False,False
ATT0008267,2025-10-05,SCH0113,9,55,44,True,Class Teacher,False,True,80.0,Sunday,True,False
ATT0007096,2026-03-16,SCH0114,7,242,210,,Clerk,False,True,86.77685950413223,Monday,False,False
ATT0009127,2025-12-12,SCH0041,III,287,202,True,Unknown,False,True,70.38327526132404,Friday,False,False
ATT0012099,2026-02-15,SCH0462,IV,70,82,True,Clerk,True,False,,Sunday,True,False
ATT0011724,2026-03-18,S0597,2,115,107,True,Class Teacher,False,True,93.04347826086956,Wednesday,False,False
ATT0011116,2025-12-13,SCH0434,3,102,85,True,Headmaster,False,True,83.33333333333334,Saturday,False,False
ATT0009919,2025-03-05,SCH0595,1,271,233,False,Headmaster,False,True,85.97785977859779,Wednesday,False,False
ATT0017315,2026-01-19,S0400,IV,163,101,True,Clerk,False,True,61.963190184049076,Monday,False,False
ATT0009097,2025-10-29,SCH0085,10,180,109,True,Headmaster,False,True,60.55555555555555,Wednesday,False,False
ATT0001738,2026-03-13,SCH0577,4,158,141,,Clerk,False,True,89.24050632911393,Friday,False,False
ATT0017352,2026-01-14,SCH0291,5,109,93,,Class Teacher,False,True,85.3211009174312,Wednesday,False,False
ATT0012912,2025-11-03,SCH0146,III,177,187,,Clerk,True,False,,Monday,False,False
ATT0000562,2025-07-10,SCH0382,4,295,228,False,Unknown,False,True,77.28813559322035,Thursday,False,False
ATT0013594,2026-01-19,SCH0409,3,241,231,True,Unknown,False,True,95.850622406639,Monday,False,False
ATT0003346,2025-09-05,SCH0077,1,234,140,True,Class Teacher,False,True,59.82905982905983,Friday,False,False
ATT0011493,2026-08-03,SCH0140,8,288,288,True,Class Teacher,False,True,100.0,Monday,False,False
ATT0009355,2025-06-21,SCH0400,V,269,244,True,Headmaster,False,True,90.70631970260223,Saturday,False,False
ATT0009629,2025-09-07,SCH0186,2,112,106,True,Unknown,False,True,94.64285714285714,Sunday,True,False
ATT0011912,2026-02-27,SCH0138,4,155,122,True,Clerk,False,True,78.70967741935485,Friday,False,False
ATT0008315,2025-09-09,SCH0241,6,137,131,,Unknown,False,True,95.62043795620438,Tuesday,False,False
ATT0009720,2025-11-17,SCH0286,1,180,169,True,Class Teacher,False,True,93.88888888888889,Monday,False,False
ATT0016402,2025-02-10,SCH0330,5,95,60,,Class Teacher,False,True,63.1578947368421,Monday,False,False
ATT0014269,2025-05-24,SCH0570,9,43,36,True,Class Teacher,False,True,83.72093023255815,Saturday,False,False
ATT0019564,2025-04-15,SCH0110,III,211,147,True,Headmaster,False,True,69.66824644549763,Tuesday,False,False
ATT0000059,2026-01-09,SCH0470,7,84,63,True,Unknown,False,True,75.0,Friday,False,False
ATT0017551,2026-04-01,SCH0505,10,204,204,True,Clerk,False,True,100.0,Wednesday,False,False
ATT0014616,2025-06-08,SCH0137,V,58,56,True,Unknown,False,True,96.55172413793103,Sunday,True,False
ATT0008406,2025-05-23,SCH0057,II,95,61,True,Headmaster,False,True,64.21052631578948,Friday,False,False
ATT0010484,2025-09-02,SCH0519,5,235,199,True,Unknown,False,True,84.68085106382979,Tuesday,False,False
ATT0004180,2025-07-12,SCH0160,III,57,77,,Headmaster,True,False,,Saturday,False,False
ATT0014607,2026-11-01,SCH0499,6,80,64,,Headmaster,False,True,80.0,Sunday,True,False
ATT0016682,2025-10-19,SCH0122,III,135,135,True,Unknown,False,True,100.0,Sunday,True,True
ATT0003691,2025-08-19,SCH0136,9,286,188,True,Headmaster,False,True,65.73426573426573,Tuesday,False,False
ATT0001650,2025-04-13,S0157,5,82,82,True,Admin,False,True,100.0,Sunday,True,True
ATT0004637,2025-06-10,S0045,6,86,82,,Unknown,False,True,95.34883720930233,Tuesday,False,False
ATT0002511,2025-11-04,0543,I,268,250,,Headmaster,False,True,93.28358208955224,Tuesday,False,False
ATT0009829,2025-09-07,SCH0567,IV,205,205,True,Unknown,False,True,100.0,Sunday,True,True
ATT0000939,2025-11-11,SCH0083,8,135,110,True,Unknown,False,True,81.48148148148148,Tuesday,False,False
ATT0015190,2025-08-01,SCH0325,6,108,78,True,Clerk,False,True,72.22222222222221,Friday,False,False
ATT0000396,2025-07-15,SCH0102,IV,78,75,True,Headmaster,False,True,96.15384615384616,Tuesday,False,False
ATT0017600,2025-04-12,SCH0080,IV,194,165,True,Headmaster,False,True,85.05154639175258,Saturday,False,False
ATT0010340,2025-05-26,S0251,IV,208,131,True,Unknown,False,True,62.980769230769226,Monday,False,False
ATT0015693,2025-10-06,S0373,10,110,84,False,Clerk,False,True,76.36363636363637,Monday,False,False
ATT0011760,2025-07-18,SCH0481,2,178,147,True,Headmaster,False,True,82.58426966292134,Friday,False,False
ATT0003871,2026-02-14,SCH0019,7,214,184,False,Admin,False,True,85.98130841121495,Saturday,False,False
ATT0010175,2026-01-16,SCH0165,III,84,70,True,Admin,False,True,83.33333333333334,Friday,False,False
ATT0002908,2025-10-01,SCH0431,9,50,66,True,Clerk,True,False,,Wednesday,False,False
ATT0010293,2026-01-03,SCH0183,2,201,137,True,Headmaster,False,True,68.1592039800995,Saturday,False,False
ATT0016854,2025-06-09,SCH0567,I,227,184,,Clerk,False,True,81.05726872246696,Monday,False,False
ATT0011731,2026-02-24,SCH0109,3,300,268,True,Class Teacher,False,True,89.33333333333333,Tuesday,False,False
ATT0005994,2025-07-03,SCH0511,5,106,72,False,Class Teacher,False,True,67.9245283018868,Thursday,False,False
ATT0016241,2025-12-06,SCH0550,2,158,98,True,Clerk,False,True,62.0253164556962,Saturday,False,False
ATT0004416,2025-07-07,SCH0275,5,283,259,,Admin,False,True,91.51943462897526,Monday,False,False
ATT0018254,2025-06-23,SCH0494,3,135,114,True,Clerk,False,True,84.44444444444444,Monday,False,False
ATT0017811,2025-04-08,SCH0434,6,90,61,,Admin,False,True,67.77777777777779,Tuesday,False,False
ATT0017126,2025-03-11,SCH0371,2,203,164,,Headmaster,False,True,80.78817733990148,Tuesday,False,False
ATT0010010,2026-03-31,SCH0120,V,75,56,True,Admin,False,True,74.66666666666667,Tuesday,False,False
ATT0011301,2025-12-12,SCH0186,10,292,285,True,Headmaster,False,True,97.6027397260274,Friday,False,False
ATT0017401,2026-03-15,SCH0516,III,208,150,True,Admin,False,True,72.11538461538461,Sunday,True,False
ATT0003950,2025-05-13,SCH0532,6,111,68,True,Headmaster,False,True,61.261261261261254,Tuesday,False,False
ATT0014034,2025-06-26,S0355,3,238,155,,Headmaster,False,True,65.12605042016807,Thursday,False,False
ATT0002073,2025-05-10,SCH0293,2,47,36,,Clerk,False,True,76.59574468085107,Saturday,False,False
ATT0012123,2025-10-18,SCH0314,7,202,122,True,Clerk,False,True,60.396039603960396,Saturday,False,False
ATT0005823,2025-06-21,SCH0227,IV,178,165,,Headmaster,False,True,92.69662921348315,Saturday,False,False
ATT0019657,2026-03-25,SCH0585,8,73,58,,Headmaster,False,True,79.45205479452055,Wednesday,False,False
ATT0014581,2025-10-26,SCH0479,II,153,104,,Headmaster,False,True,67.97385620915033,Sunday,True,False
ATT0003514,2026-02-03,SCH0368,III,127,89,False,Admin,False,True,70.07874015748031,Tuesday,False,False
ATT0011008,2026-03-13,SCH0040,10,59,46,True,Headmaster,False,True,77.96610169491525,Friday,False,False
ATT0017284,2025-05-22,S0313,III,270,183,True,Admin,False,True,67.77777777777779,Thursday,False,False
ATT0014668,2025-05-14,SCH0382,I,196,183,False,Clerk,False,True,93.36734693877551,Wednesday,False,False
ATT0014098,2025-09-08,S0472,9,192,175,True,Admin,False,True,91.14583333333334,Monday,False,False
ATT0007965,2025-06-09,SCH0455,8,222,165,,Admin,False,True,74.32432432432432,Monday,False,False
ATT0005087,2025-04-20,0225,V,236,243,,Admin,True,False,,Sunday,True,False
ATT0007483,2026-03-10,SCH0356,3,230,182,True,Headmaster,False,True,79.13043478260869,Tuesday,False,False
ATT0018464,2025-11-17,SCH0051,2,273,232,True,Clerk,False,True,84.98168498168498,Monday,False,False
ATT0014953,2026-03-13,S0310,1,248,195,True,Admin,False,True,78.62903225806451,Friday,False,False
ATT0000767,2025-10-13,SCH0294,10,193,143,True,Unknown,False,True,74.09326424870466,Monday,False,False
ATT0003783,2025-09-20,SCH0375,10,291,250,True,Admin,False,True,85.91065292096219,Saturday,False,False
ATT0017684,2025-08-19,SCH0288,7,45,41,,Clerk,False,True,91.11111111111111,Tuesday,False,False
ATT0009337,2025-04-04,SCH0068,9,214,153,True,Class Teacher,False,True,71.49532710280374,Friday,False,False
ATT0019663,2025-10-15,SCH0025,V,163,122,False,Admin,False,True,74.84662576687117,Wednesday,False,False
ATT0010703,2026-01-29,SCH0411,9,297,205,True,Headmaster,False,True,69.02356902356902,Thursday,False,False
ATT0013820,2025-04-05,SCH0429,8,132,124,True,Class Teacher,False,True,93.93939393939394,Saturday,False,False
ATT0010466,2025-05-20,SCH0290,7,128,120,True,Admin,False,True,93.75,Tuesday,False,False
ATT0002861,2025-10-31,SCH0550,II,217,182,True,Headmaster,False,True,83.87096774193549,Friday,False,False
ATT0001222,2025-06-04,SCH0053,I,96,88,True,Unknown,False,True,91.66666666666666,Wednesday,False,False
ATT0015674,2025-11-04,SCH0006,2,84,54,True,Unknown,False,True,64.28571428571429,Tuesday,False,False
ATT0004865,2025-12-14,SCH0361,5,82,82,True,Headmaster,False,True,100.0,Sunday,True,True
ATT0013034,2026-03-29,SCH0425,I,188,127,True,Class Teacher,False,True,67.5531914893617,Sunday,True,False
ATT0017766,2025-12-18,SCH0469,2,187,151,,Class Teacher,False,True,80.74866310160428,Thursday,False,False
ATT0014404,2025-09-29,SCH0204,8,294,183,True,Headmaster,False,True,62.244897959183675,Monday,False,False
ATT0013154,2026-01-12,SCH0318,7,107,121,True,Headmaster,True,False,,Monday,False,False
ATT0013232,2025-11-03,SCH0519,III,297,206,,Headmaster,False,True,69.36026936026936,Monday,False,False
ATT0004925,2025-08-25,SCH0314,3,70,62,True,Headmaster,False,True,88.57142857142857,Monday,False,False
ATT0004533,2026-03-12,SCH0595,3,248,211,True,Class Teacher,False,True,85.08064516129032,Thursday,False,False
ATT0017674,2025-12-07,SCH0577,1,292,292,,Unknown,False,True,100.0,Sunday,True,True
ATT0001673,2025-09-04,S0104,1,70,51,,Admin,False,True,72.85714285714285,Thursday,False,False
ATT0015466,2025-10-06,SCH0288,IV,92,62,True,Headmaster,False,True,67.3913043478261,Monday,False,False
ATT0013286,2026-02-16,SCH0051,7,63,83,True,Headmaster,True,False,,Monday,False,False
ATT0015725,2026-01-17,SCH0225,6,258,258,,Clerk,False,True,100.0,Saturday,False,False
ATT0004056,2025-11-11,SCH0253,10,125,112,True,Unknown,False,True,89.60000000000001,Tuesday,False,False
ATT0006953,2026-06-02,SCH0129,IV,61,52,True,Headmaster,False,True,85.24590163934425,Tuesday,False,False
ATT0013776,2026-01-29,SCH0337,V,296,196,True,Headmaster,False,True,66.21621621621621,Thursday,False,False
ATT0010001,2026-01-09,SCH0565,8,280,259,True,Class Teacher,False,True,92.5,Friday,False,False
ATT0017954,2025-11-27,SCH0231,IV,131,151,,Clerk,True,False,,Thursday,False,False
ATT0010468,2025-09-07,SCH0511,6,78,78,,Headmaster,False,True,100.0,Sunday,True,True
ATT0015841,2026-05-01,SCH0007,IV,65,50,True,Headmaster,False,True,76.92307692307693,Friday,False,False
ATT0011954,2025-07-17,SCH0543,IV,75,62,,Headmaster,False,True,82.66666666666667,Thursday,False,False
ATT0013450,2025-09-01,SCH0308,III,291,264,,Class Teacher,False,True,90.72164948453609,Monday,False,False
