procurement_id,date,school_id,vendor_name,grain_type,quantity,unit,total_cost,payment_status,quantity_kg,total_cost_inr,cost_per_kg
MDM004145,2026-01-16,SCH0213,Sharma Traders,Pulses,,,4221,Pending,0.0,4221.0,0.0
MDM000085,2025-08-18,SCH0381,Sharma Traders,Edible Oil,,,3888,Paid,0.0,3888.0,0.0
MDM003150,2025-10-11,SCH0275,Singh Agro,Pulses,45.1,Kgs,4059,Pending,45.1,4059.0,90.0
MDM010091,2025-10-25,SCH0524,S. Agro Works,Edible Oil,0.326,50kg Bags,"₹1,956",Paid,16.3,1956.0,120.0
MDM000881,2025-10-03,SCH0250,Singh Brothers,Rice,0.6859999999999999,50kg Bags,1372,Pending,34.3,1372.0,40.0
MDM007133,2025-05-30,S0214,Sharma Traders,Wheat,56.7 kg,,"Rs. 1,701",Paid,56.7,0.1701,0.003
MDM008319,2025-10-15,S0203,Kumar General Store,Wheat,,,939,Pending,0.0,939.0,0.0
MDM001468,2025-09-15,S0146,Kumar & Co.,Pulses,,,1323,Pending,0.0,1323.0,0.0
MDM009038,2026-01-01,SCH0331,Goyal Mill,Rice,12.6 kg,,504,Paid,12.6,504.0,40.0
MDM007345,2025-05-27,SCH0231,Singh Agro,Edible Oil,45.6 kg,,"₹5,472",Paid,45.6,5472.0,120.0
MDM007174,2025-07-25,SCH0058,Kumar General Store,Wheat,34.4,KG,1032,Paid,34.4,1032.0,30.0
MDM004327,2025-09-11,SCH0080,S. Agro Works,Wheat,0.244,Sacks,366,Pending,12.2,366.0,30.0
MDM004045,2025-12-16,SCH0337,Singh Agro,Edible Oil,,,,Pending,0.0,0.0,0.0
MDM004138,2025-05-10,SCH0148,Goyal Rice Mill,Rice,0.546,Bags,"₹1,092",Pending,27.3,1092.0,40.0
MDM003040,2025-11-17,SCH0253,Sharma Traders,Rice,,,"₹2,004",Paid,0.0,2004.0,0.0
MDM006390,2025-11-14,SCH0557,Kumar General Store,Lentils,12.2,kg,,Pending,12.2,0.0,0.0
MDM010927,2026-03-18,SCH0591,Singh Brothers,Rice,0.36,Bori,720/-,Paid,18.0,720.0,40.0
MDM007211,2025-06-19,S0421,Sharma Traders,Wheat,,,"Rs. 1,224",Pending,0.0,0.1224,0.0
MDM000580,2025-06-20,SCH0575,Goyal Mill,Wheat,21.9 kg,,₹657,Pending,21.9,657.0,30.000000000000004
MDM008671,2025-12-11,SCH0222,S. Agro Works,Pulses,30.8 kg,,2772,Pending,30.8,2772.0,90.0
MDM009096,2025-08-20,S0038,Goyal Enterprises,Pulses,16700,g,"Rs. 1,503",Paid,16.7,0.1503,0.009
MDM008864,2025-12-07,SCH0428,Goyal Enterprises,Wheat,47900,grams,"₹1,437",Pending,47.9,1437.0,30.0
MDM009727,2025-04-05,SCH0328,Singh Brothers,Edible Oil,30.9 kg,,3708,Paid,30.9,3708.0,120.0
MDM002468,2026-01-02,SCH0339,Goyal Mill,Pulses,54.8,Kgs,"₹4,932",Paid,54.8,4932.0,90.0
MDM004158,2025-06-29,S0515,Sharma Traders,Wheat,13.8,kg,₹414,Pending,13.8,414.0,30.0
MDM006120,2026-01-31,SCH0256,Sharma Traders,Wheat,10800,g,324/-,Paid,10.8,324.0,29.999999999999996
MDM000414,2025-07-10,0521,Sharma Traders,Edible Oil,,,"₹4,920",Paid,0.0,4920.0,0.0
MDM000403,2026-05-02,SCH0501,Singh Agro,Pulses,21900,grams,1971,Pending,21.9,1971.0,90.0
MDM004429,2025-05-02,SCH0535,Kumar & Co.,Wheat,38.3,kg,"1,149/-",Pending,38.3,1149.0,30.000000000000004
MDM002085,2026-01-11,SCH0202,Goyal Rice Mill,Pulses,,,"Rs. 4,347",Pending,0.0,0.4347,0.0
MDM003058,2025-11-17,SCH0388,Goyal Rice Mill,Pulses,0.612,Bags,2754,Paid,30.599999999999998,2754.0,90.0
MDM009252,2025-09-09,S0581,Kumar & Co.,Pulses,27.1 kg,,2439,Pending,27.1,2439.0,90.0
MDM000165,2025-07-08,SCH0038,Kumar & Co.,Rice,35.1,kg,"₹1,404",Pending,35.1,1404.0,40.0
MDM004303,2026-02-25,SCH0547,S. Agro Works,Wheat,44400,g,"1,332/-",Paid,44.4,1332.0,30.0
MDM007865,2026-02-22,SCH0268,S. Agro Works,Edible Oil,0.248,Sacks,"₹1,488",Pending,12.4,1488.0,120.0
MDM009757,2025-06-18,SCH0312,Kumar & Co.,Pulses,0.946,Bori,"4,257/-",Pending,47.3,4257.0,90.0
MDM003318,2025-09-01,SCH0553,Sharma Traders,Pulses,56800,grams,"5,112/-",Paid,56.8,5112.0,90.0
MDM009903,2026-01-10,0009,Goyal Rice Mill,Edible Oil,40900,g,"4,908/-",Pending,40.9,4908.0,120.0
MDM003935,2026-02-15,S0582,Singh Agro,Rice,0.6,Bags,"Rs. 1,200",Paid,30.0,0.12,0.004
MDM001848,2026-07-01,SCH0034,Goyal Rice Mill,Edible Oil,43100,Grams,"Rs. 5,172",Pending,43.1,0.5172,0.012
MDM001335,2025-03-05,SCH0571,Kumar Supplies,Edible Oil,51.4 kg,,,Pending,51.4,0.0,0.0
MDM009498,2026-03-18,SCH0331,Goyal Mill,Wheat,56.8 kg,,"₹1,704",Paid,56.8,1704.0,30.0
MDM000754,2025-11-19,SCH0582,Sharma Traders,Pulses,24.7 kg,,2223,Paid,24.7,2223.0,90.0
MDM003065,2025-09-10,SCH0539,Singh Brothers,Rice,21200,g,848,Paid,21.2,848.0,40.0
MDM000707,2025-12-11,SCH0238,Singh Agro,Edible Oil,0.242,Sacks,"1,452/-",Pending,12.1,1452.0,120.0
MDM003492,2025-06-26,SCH0583,Goyal Rice Mill,Pulses,36300,g,3266,Pending,36.3,3266.0,89.97245179063361
MDM004574,2026-03-25,SCH0581,Kumar & Co.,Edible Oil,17.9,Kgs,2148,Pending,17.9,2148.0,120.00000000000001
MDM007350,2026-03-21,SCH0210,Goyal Mill,Pulses,0.836,Bags,"3,762/-",Paid,41.8,3762.0,90.0
MDM005158,2025-10-10,SCH0520,Goyal Enterprises,Rice,37.4 kg,,"₹1,496",Paid,37.4,1496.0,40.0
MDM003152,2026-03-20,SCH0512,Goyal Rice Mill,Pulses,26.3 kg,,,Pending,26.3,0.0,0.0
MDM011556,2025-07-03,SCH0354,Goyal Enterprises,Wheat,0.386,50kg Bags,₹579,Paid,19.3,579.0,30.0
MDM003800,2025-09-29,SCH0392,Sharma Traders,Wheat,47.0 kg,,1410,Pending,47.0,1410.0,30.0
MDM004023,2026-03-14,SCH0149,Sharma Traders,Edible Oil,15.1,Kgs,"Rs. 1,812",Pending,15.1,0.1812,0.012
MDM001075,2025-06-08,SCH0033,Kumar Supplies,Lentils,0.626,50kg Bags,"₹2,817",Paid,31.3,2817.0,90.0
MDM008266,2025-09-27,SCH0590,Singh Agro,Wheat,19900,Grams,597/-,Pending,19.9,597.0,30.000000000000004
MDM003439,2026-02-26,SCH0390,Sharma Traders,Edible Oil,23.5 kg,,"2,820/-",Paid,23.5,2820.0,120.0
MDM007755,2025-07-24,SCH0232,Singh Brothers,Rice,,,548,Pending,0.0,548.0,0.0
MDM011039,2025-10-25,SCH0263,Kumar General Store,Rice,14.8 kg,,592,Paid,14.8,592.0,40.0
MDM007798,2025-08-11,SCH0385,Singh Brothers,Wheat,51.3 kg,,1539,Paid,51.3,1539.0,30.0
MDM002430,2026-01-05,SCH0571,Singh Agro,Pulses,11.3 kg,,1017,Paid,11.3,1017.0,90.0
MDM000247,2025-06-30,SCH0278,Goyal Enterprises,Wheat,,,1182,Paid,0.0,1182.0,0.0
MDM003816,2025-11-07,SCH0374,Goyal Mill,Rice,,,1584,Pending,0.0,1584.0,0.0
MDM005823,2025-11-27,SCH0490,Goyal Enterprises,Pulses,27.7 kg,,2493,Pending,27.7,2493.0,90.0
MDM003633,2025-11-22,SCH0435,Sharma Traders,Rice,,,"1,748/-",Pending,0.0,1748.0,0.0
MDM008240,2025-12-06,SCH0195,Sharma Traders,Pulses,20,kg,1800,Pending,20.0,1800.0,90.0
MDM002263,2026-01-23,SCH0102,Goyal Rice Mill,Atta,42600,Grams,1278,Pending,42.6,1278.0,30.0
MDM002247,2025-05-10,SCH0392,Goyal Enterprises,Wheat,51900,g,"₹1,557",Pending,51.9,1557.0,30.0
MDM000836,2026-02-09,S0262,Goyal Rice Mill,Edible Oil,0.934,50kg Bags,5604,Pending,46.7,5604.0,119.99999999999999
MDM005065,2025-12-21,SCH0104,Kumar Supplies,Wheat,26.8,Kgs,,Paid,26.8,0.0,0.0
MDM000433,2025-10-20,SCH0573,Sharma Traders,Pulses,42.8,kg,,Pending,42.8,0.0,0.0
MDM005426,2026-01-01,SCH0130,Goyal Enterprises,Lentils,60.0 kg,,,Pending,60.0,0.0,0.0
MDM001174,2025-04-22,SCH0012,Singh Brothers,Edible Oil,46.6,KG,"₹5,592",Paid,46.6,5592.0,120.0
MDM005810,2025-04-11,SCH0467,Kumar & Co.,Wheat,42.3,KG,1269,Paid,42.3,1269.0,30.000000000000004
MDM004657,2025-11-01,S0024,Kumar Supplies,Wheat,53.8 kg,,1614,Paid,53.8,1614.0,30.0
MDM007650,2025-06-05,SCH0333,Singh Agro,Edible Oil,,,3276,Pending,0.0,3276.0,0.0
MDM008297,2025-04-01,SCH0251,Goyal Enterprises,Edible Oil,18.8,KGS,"Rs. 2,256",Pending,18.8,0.2256,0.011999999999999999
MDM000251,2025-12-29,SCH0280,Kumar Supplies,Atta,20900,Grams,627,Pending,20.9,627.0,30.000000000000004
MDM005231,2025-01-05,SCH0282,Kumar Supplies,Rice,52.7,Kgs,2108,Paid,52.7,2108.0,40.0
MDM005505,2026-01-14,SCH0572,Goyal Enterprises,Wheat,30600,g,918,Pending,30.6,918.0,30.0
MDM009845,2025-12-24,SCH0569,Goyal Enterprises,Edible Oil,48400,g,"₹5,808",Paid,48.4,5808.0,120.0
MDM009725,2025-07-22,SCH0409,Sharma Traders,Edible Oil,56.7 kg,,"₹6,804",Pending,56.7,6804.0,120.0
MDM003408,2026-02-25,SCH0044,Kumar General Store,Rice,44700,grams,1788,Paid,44.7,1788.0,40.0
MDM002730,2025-08-16,0237,Kumar & Co.,Wheat,13.3,KGS,399,Paid,13.3,399.0,30.0
MDM000434,2025-06-02,SCH0333,Sharma Traders,Atta,0.7040000000000001,Bags,"₹1,056",Pending,35.2,1056.0,29.999999999999996
MDM007654,2025-05-16,S0559,Goyal Mill,Wheat,51.9,kg,"1,557/-",Pending,51.9,1557.0,30.0
MDM009361,2026-01-01,S0260,Kumar Supplies,Pulses,0.41,50kg Bags,1845,Paid,20.5,1845.0,90.0
MDM011225,2025-04-18,SCH0118,Singh Brothers,Pulses,0.752,bags,3384,Paid,37.6,3384.0,90.0
MDM007451,2025-04-03,S0215,Singh Brothers,Edible Oil,37.2,Kgs,"4,464/-",Paid,37.2,4464.0,119.99999999999999
MDM011161,2026-03-19,SCH0403,S. Agro Works,Pulses,,,"Rs. 3,582",Paid,0.0,0.3582,0.0
MDM007278,2026-07-01,0158,Singh Agro,Rice,28.2 kg,,1128,Pending,28.2,1128.0,40.0
MDM010347,2025-12-26,SCH0590,Sharma Traders,Edible Oil,,,"Rs. 6,300",Paid,0.0,0.63,0.0
MDM004003,2025-04-09,SCH0045,Sharma Traders,Edible Oil,,,"₹3,972",Pending,0.0,3972.0,0.0
MDM008192,2026-02-03,SCH0066,Goyal Rice Mill,Wheat,42300,grams,"₹1,269",Paid,42.3,1269.0,30.000000000000004
MDM001333,2025-06-18,SCH0492,Kumar General Store,Pulses,27.3,KG,2457,Paid,27.3,2457.0,90.0
MDM008945,2026-03-03,SCH0338,Sharma Traders,Lentils,1.104,Bori,4968,Pending,55.2,4968.0,90.0
MDM009360,2025-09-19,SCH0099,Singh Agro,Rice,52.4,KGS,"₹2,096",Paid,52.4,2096.0,40.0
MDM009245,2025-08-30,SCH0490,S. Agro Works,Edible Oil,24.2 kg,,"Rs. 2,904",Pending,24.2,0.2904,0.012
MDM001444,2025-04-13,SCH0240,Goyal Mill,Wheat,41,kg,"Rs. 1,230",Paid,41.0,0.123,0.003
MDM010064,2025-04-16,SCH0213,Kumar & Co.,Wheat,36,kg,"1,080/-",Pending,36.0,1080.0,30.0
MDM011807,2025-12-10,SCH0381,S. Agro Works,Edible Oil,38.4,KGS,4608,Pending,38.4,4608.0,120.0
MDM004311,2025-07-02,SCH0319,Kumar Supplies,Edible Oil,0.534,50kg Bags,"₹3,204",Pending,26.700000000000003,3204.0,119.99999999999999
MDM004900,2025-08-26,SCH0445,Singh Agro,Rice,15100,g,604/-,Pending,15.1,604.0,40.0
MDM006559,2025-12-13,SCH0320,Kumar & Co.,Rice,0.426,50kg Bags,₹852,Pending,21.3,852.0,40.0
MDM010934,2025-06-09,SCH0582,Sharma Traders,Pulses,1.166,Bags,5247,Paid,58.3,5247.0,90.0
MDM011179,2025-10-05,0258,Singh Brothers,Rice,45.9,kg,1836,Pending,45.9,1836.0,40.0
MDM009755,2026-03-05,SCH0189,Sharma Traders,Atta,1.02,bags,"₹1,530",Pending,51.0,1530.0,30.0
MDM002570,2025-12-11,SCH0492,S. Agro Works,Edible Oil,44.8,Kgs,5376,Paid,44.8,5376.0,120.00000000000001
MDM008992,2025-09-28,SCH0537,Singh Brothers,Edible Oil,14.1 kg,,1692,Pending,14.1,1692.0,120.0
MDM004278,2025-08-28,SCH0587,S. Agro Works,Wheat,10.1,KG,303,Pending,10.1,303.0,30.0
MDM003667,2025-11-02,S0291,Kumar & Co.,Edible Oil,38.6,Kgs,4632,Paid,38.6,4632.0,120.0
MDM006135,2025-10-20,SCH0443,Singh Brothers,Edible Oil,13.6,Kgs,1632,Pending,13.6,1632.0,120.0
MDM002447,2026-01-29,SCH0568,Kumar General Store,Edible Oil,46,kg,"₹5,520",Pending,46.0,5520.0,120.0
MDM010219,2026-03-21,SCH0478,Goyal Mill,Rice,24.4 kg,,₹976,Pending,24.4,976.0,40.0
MDM003658,2025-09-17,SCH0220,Sharma Traders,Edible Oil,32.6 kg,,3912,Pending,32.6,3912.0,120.0
MDM009971,2025-10-20,SCH0439,Kumar & Co.,Edible Oil,41.9,KG,5028,Pending,41.9,5028.0,120.0
MDM003173,2025-08-09,S0219,Goyal Mill,Wheat,37100,Grams,"₹1,113",Pending,37.1,1113.0,30.0
MDM001224,2025-06-12,SCH0089,Singh Brothers,Wheat,0.218,bags,327,Pending,10.9,327.0,30.0
MDM009575,2025-12-19,0246,Sharma Traders,Wheat,57.8,KG,1734,Paid,57.8,1734.0,30.0
MDM004167,2026-03-04,SCH0441,Goyal Rice Mill,Wheat,41.4,KG,1242,Paid,41.4,1242.0,30.0
MDM000545,2025-05-28,SCH0112,Sharma Traders,Pulses,0.654,Bags,2943,Pending,32.7,2943.0,89.99999999999999
MDM001205,2026-03-24,SCH0226,Kumar Supplies,Rice,,,"Rs. 2,044",Paid,0.0,0.2044,0.0
MDM005606,2025-11-09,SCH0276,Kumar & Co.,Atta,0.89,bags,1335,Paid,44.5,1335.0,30.0
MDM006441,2025-09-03,SCH0068,Singh Brothers,Rice,26.5,kg,"Rs. 1,060",Pending,26.5,0.106,0.004
MDM011243,2026-03-17,SCH0048,Sharma Traders,Edible Oil,43.8,kg,"Rs. 5,256",Paid,43.8,0.5256,0.012
MDM002638,2025-07-09,SCH0156,Goyal Mill,Lentils,,,"2,439/-",Pending,0.0,2439.0,0.0
MDM006244,2025-02-06,SCH0354,Kumar & Co.,Edible Oil,1.01,Sacks,,Pending,50.5,0.0,0.0
MDM010276,2025-05-24,SCH0055,Sharma Traders,Edible Oil,21.2,Kgs,"₹2,544",Pending,21.2,2544.0,120.0
MDM006561,2026-03-10,SCH0515,Kumar Supplies,Wheat,0.9440000000000001,Bori,"1,416/-",Pending,47.2,1416.0,29.999999999999996
MDM010770,2025-12-15,0564,Singh Brothers,Rice,18300,g,₹732,Paid,18.3,732.0,40.0
MDM000878,2025-06-30,SCH0120,S. Agro Works,Rice,50.3,Kgs,2012,Paid,50.3,2012.0,40.0
MDM010022,2025-11-14,SCH0145,Singh Agro,Rice,25.0 kg,,1000,Paid,25.0,1000.0,40.0
MDM000197,2025-12-27,S0319,Kumar General Store,Pulses,1.076,Sacks,"Rs. 4,842",Pending,53.800000000000004,0.4842,0.009
MDM003384,2025-05-24,SCH0591,Sharma Traders,Rice,56.8 kg,,2272,Pending,56.8,2272.0,40.0
MDM004380,2025-09-16,SCH0193,Sharma Traders,Rice,25.6,KGS,"1,024/-",Paid,25.6,1024.0,40.0
MDM008527,2025-11-30,SCH0586,Sharma Traders,Wheat,12.8,KG,384,Pending,12.8,384.0,30.0
MDM008861,2026-03-29,S0555,Kumar General Store,Wheat,31.6 kg,,Rs. 948,Pending,31.6,0.948,0.03
MDM002998,2026-01-15,SCH0427,Sharma Traders,Edible Oil,58300,Grams,"₹6,996",Pending,58.3,6996.0,120.0
MDM002572,2026-01-04,0376,Goyal Rice Mill,Rice,34600,g,"Rs. 1,384",Pending,34.6,0.1384,0.004
MDM011926,2026-02-11,SCH0312,Singh Agro,Pulses,,,4653,Pending,0.0,4653.0,0.0
MDM010657,2025-10-11,0292,Goyal Enterprises,Edible Oil,14.7,Kgs,1764,Paid,14.7,1764.0,120.0
MDM011576,2026-03-05,SCH0302,Singh Brothers,Rice,45.9,Kgs,1836,Paid,45.9,1836.0,40.0
MDM011837,2025-11-15,SCH0109,Goyal Mill,Wheat,28.8,KG,864,Paid,28.8,864.0,30.0
MDM004970,2025-05-07,SCH0515,Singh Brothers,Wheat,53800,grams,"Rs. 1,614",Paid,53.8,0.1614,0.003
MDM004712,2025-12-11,SCH0391,Singh Brothers,Rice,52.8,kg,"Rs. 2,112",Pending,52.8,0.2112,0.004
MDM004164,2025-07-17,SCH0113,Goyal Rice Mill,Rice,52600,grams,"2,104/-",Pending,52.6,2104.0,40.0
MDM006391,2025-07-03,S0328,Singh Agro,Rice,13200,g,528,Pending,13.2,528.0,40.0
MDM005814,2025-05-31,SCH0515,Goyal Enterprises,Wheat,46500,g,,Pending,46.5,0.0,0.0
MDM009285,2025-10-20,SCH0590,Singh Brothers,Edible Oil,42300,g,"Rs. 5,076",Paid,42.3,0.5076,0.012000000000000002
MDM002683,2025-12-15,SCH0368,Goyal Rice Mill,Edible Oil,39.0 kg,,4680,Paid,39.0,4680.0,120.0
MDM006261,2026-02-08,SCH0477,Singh Agro,Wheat,16,kg,480,Paid,16.0,480.0,30.0
MDM002509,2026-03-16,SCH0043,Kumar General Store,Rice,1.016,50kg Bags,2032,Pending,50.8,2032.0,40.0
MDM006392,2025-11-05,SCH0129,S. Agro Works,Wheat,23.2,KG,Rs. 696,Pending,23.2,0.696,0.03
MDM001511,2026-02-15,SCH0004,Goyal Enterprises,Edible Oil,,,"2,328/-",Pending,0.0,2328.0,0.0
MDM004315,2025-12-16,S0198,Goyal Mill,Rice,29700,g,1188,Pending,29.7,1188.0,40.0
MDM007769,2025-06-13,SCH0181,Sharma Traders,Wheat,34.8 kg,,"₹1,044",Pending,34.8,1044.0,30.000000000000004
MDM001245,2026-01-28,SCH0164,Goyal Rice Mill,Pulses,53300,Grams,"Rs. 4,797",Paid,53.3,0.4797,0.009000000000000001
MDM005668,2025-01-07,SCH0026,Singh Brothers,Rice,,,2004,Paid,0.0,2004.0,0.0
MDM010887,2025-08-11,S0021,Goyal Mill,Rice,17700,Grams,708,Pending,17.7,708.0,40.0
MDM004122,2025-10-27,SCH0454,Kumar Supplies,Wheat,26.5 kg,,795,Paid,26.5,795.0,30.0
MDM004996,2026-01-11,SCH0210,Singh Brothers,Pulses,48.6 kg,,"4,374/-",Paid,48.6,4374.0,90.0
MDM008962,2026-01-10,SCH0422,Goyal Rice Mill,Pulses,1.182,Bags,"Rs. 5,319",Paid,59.099999999999994,0.5319,0.009000000000000001
MDM005736,2025-06-12,SCH0376,Sharma Traders,Rice,,,704,Pending,0.0,704.0,0.0
MDM006924,2026-01-02,SCH0052,Sharma Traders,Pulses,15400,g,"₹1,386",Pending,15.4,1386.0,90.0
MDM006661,2025-04-14,SCH0486,Goyal Mill,Pulses,26.1 kg,,2349,Pending,26.1,2349.0,90.0
MDM000255,2025-07-23,SCH0593,Kumar Supplies,Rice,37.6 kg,,"Rs. 1,504",Pending,37.6,0.1504,0.004
MDM007445,2025-04-13,SCH0149,Goyal Rice Mill,Edible Oil,10.3,KG,"₹1,236",Paid,10.3,1236.0,119.99999999999999
MDM004512,2025-07-28,SCH0333,Kumar Supplies,Pulses,32.5,kg,2925,Paid,32.5,2925.0,90.0
MDM007104,2025-04-30,SCH0297,Sharma Traders,Rice,46500,g,"₹1,860",Pending,46.5,1860.0,40.0
MDM005160,2026-10-02,SCH0363,Goyal Mill,Edible Oil,19.6 kg,,"2,352/-",Paid,19.6,2352.0,119.99999999999999
MDM010199,2025-11-29,SCH0060,Goyal Rice Mill,Pulses,,,1620,Paid,0.0,1620.0,0.0
MDM000760,2025-04-06,SCH0313,Goyal Rice Mill,Edible Oil,51900,Grams,"₹6,228",Paid,51.9,6228.0,120.0
MDM000655,2025-09-05,SCH0401,Kumar Supplies,Rice,47.3 kg,,"₹1,892",Paid,47.3,1892.0,40.0
MDM011800,2025-10-29,SCH0304,Goyal Enterprises,Rice,,,864,Pending,0.0,864.0,0.0
MDM003402,2025-06-19,SCH0285,Goyal Rice Mill,Edible Oil,0.242,Bori,1452,Pending,12.1,1452.0,120.0
MDM001421,2026-01-16,SCH0223,Goyal Enterprises,Wheat,15.5 kg,,Rs. 465,Pending,15.5,0.465,0.030000000000000002
MDM003045,2025-05-11,0266,Kumar & Co.,Pulses,14700,g,"Rs. 1,323",Pending,14.7,0.1323,0.009000000000000001
MDM002831,2025-04-27,SCH0247,Sharma Traders,Rice,57.5,KGS,2300,Pending,57.5,2300.0,40.0
MDM008360,2025-10-22,SCH0337,Goyal Enterprises,Wheat,23.0 kg,,690,Pending,23.0,690.0,30.0
MDM000329,2025-08-23,SCH0121,Sharma Traders,Rice,49.5,KGS,1980,Pending,49.5,1980.0,40.0
MDM000254,2025-11-23,S0179,Kumar Supplies,Wheat,,,"₹1,638",Paid,0.0,1638.0,0.0
MDM007783,2025-05-11,SCH0224,Kumar Supplies,Edible Oil,58.9,kg,"₹7,068",Paid,58.9,7068.0,120.0
MDM010198,2026-02-16,SCH0505,Singh Brothers,Rice,0.9840000000000001,bags,1968,Paid,49.2,1968.0,40.0
MDM004378,2025-05-21,SCH0225,Goyal Rice Mill,Rice,,,1552,Pending,0.0,1552.0,0.0
MDM005093,2025-09-29,SCH0537,S. Agro Works,Pulses,,,1575,Pending,0.0,1575.0,0.0
MDM003020,2025-07-22,SCH0289,Goyal Rice Mill,Rice,,,₹512,Paid,0.0,512.0,0.0
MDM003030,2025-05-03,SCH0072,Kumar & Co.,Edible Oil,1.038,Sacks,"₹6,228",Paid,51.9,6228.0,120.0
MDM002637,2025-04-13,SCH0321,S. Agro Works,Rice,25,kg,1000,Paid,25.0,1000.0,40.0
MDM007533,2025-05-15,S0072,Singh Brothers,Edible Oil,43.9,KGS,"5,268/-",Paid,43.9,5268.0,120.0
MDM006881,2026-01-18,SCH0010,Goyal Enterprises,Pulses,56.0 kg,,"Rs. 5,040",Pending,56.0,0.504,0.009
MDM003019,2026-02-10,SCH0422,Sharma Traders,Edible Oil,43.2,KG,5184,Pending,43.2,5184.0,119.99999999999999
MDM002946,2026-03-27,SCH0420,Sharma Traders,Rice,,,"1,220/-",Pending,0.0,1220.0,0.0
MDM003660,2025-05-25,SCH0446,Sharma Traders,Edible Oil,0.332,Sacks,"₹1,992",Pending,16.6,1992.0,119.99999999999999
MDM008751,2025-12-01,SCH0575,S. Agro Works,Rice,36900,grams,1476,Pending,36.9,1476.0,40.0
MDM008701,2025-11-30,SCH0465,Goyal Enterprises,Rice,43400,g,1736,Pending,43.4,1736.0,40.0
MDM011604,2025-08-09,SCH0300,Singh Brothers,Edible Oil,48.9 kg,,"₹5,868",Paid,48.9,5868.0,120.0
MDM002664,2026-02-16,SCH0042,Sharma Traders,Rice,,,₹432,Pending,0.0,432.0,0.0
MDM005791,2025-11-22,S0369,Sharma Traders,Edible Oil,,,"₹4,416",Paid,0.0,4416.0,0.0
MDM001363,2025-04-01,SCH0063,Goyal Mill,Pulses,31200,g,2808,Paid,31.2,2808.0,90.0
MDM008505,2025-05-25,SCH0153,Goyal Enterprises,Edible Oil,0.388,Bori,"Rs. 2,328",Pending,19.400000000000002,0.2328,0.011999999999999999
MDM003482,2025-06-10,SCH0542,S. Agro Works,Pulses,,,2610,Paid,0.0,2610.0,0.0
MDM011903,2026-02-23,SCH0101,Kumar Supplies,Lentils,12.2,KGS,1098,Paid,12.2,1098.0,90.0
MDM010465,2025-04-17,SCH0132,Goyal Enterprises,Edible Oil,47.5,Kgs,"₹5,700",Paid,47.5,5700.0,120.0
MDM007581,2025-08-02,SCH0530,Goyal Enterprises,Pulses,27.7,KGS,"₹2,493",Pending,27.7,2493.0,90.0
MDM005441,2025-11-03,SCH0214,Sharma Traders,Pulses,25.9 kg,,"₹2,331",Pending,25.9,2331.0,90.0
MDM007206,2025-04-22,SCH0014,Singh Agro,Pulses,0.782,Bori,"Rs. 3,519",Paid,39.1,0.3519,0.009
MDM008367,2025-05-04,SCH0444,Kumar General Store,Pulses,52,kg,"Rs. 4,680",Paid,52.0,0.468,0.009000000000000001
MDM002881,2026-03-31,SCH0215,Kumar & Co.,Rice,29.7 kg,,1188,Paid,29.7,1188.0,40.0
MDM003382,2025-04-19,SCH0465,Sharma Traders,Rice,37.9,KGS,1516,Pending,37.9,1516.0,40.0
MDM001303,2025-12-29,SCH0565,Kumar Supplies,Wheat,19000,Grams,570,Pending,19.0,570.0,30.0
MDM006409,2025-08-13,S0115,Goyal Rice Mill,Wheat,34.9,KGS,,Pending,34.9,0.0,0.0
MDM004958,2025-05-07,SCH0565,S. Agro Works,Pulses,0.6779999999999999,50kg Bags,3051,Pending,33.9,3051.0,90.0
MDM004837,2025-12-26,SCH0551,Sharma Traders,Rice,15700,grams,628,Paid,15.7,628.0,40.0
MDM006254,2026-02-09,SCH0249,S. Agro Works,Lentils,,,4455,Paid,0.0,4455.0,0.0
MDM009002,2025-08-11,SCH0266,Sharma Traders,Edible Oil,55700,g,"₹6,684",Pending,55.7,6684.0,120.0
MDM005497,2025-06-19,SCH0526,S. Agro Works,Pulses,18.7,KGS,"₹1,683",Paid,18.7,1683.0,90.0
MDM007670,2025-06-02,SCH0221,Sharma Traders,Rice,14200,grams,₹568,Paid,14.2,568.0,40.0
MDM000943,2025-06-09,SCH0284,Singh Agro,Wheat,0.772,Bori,"1,158/-",Pending,38.6,1158.0,30.0
MDM010079,2026-01-09,SCH0133,Goyal Mill,Rice,0.912,Bags,1824,Pending,45.6,1824.0,40.0
MDM003236,2025-01-05,SCH0197,Goyal Mill,Pulses,0.934,Sacks,"₹4,203",Paid,46.7,4203.0,90.0
MDM003258,2025-05-02,SCH0585,S. Agro Works,Rice,35.6,KGS,1424,Pending,35.6,1424.0,40.0
MDM009358,2026-03-13,SCH0058,Kumar General Store,Wheat,35200,Grams,1056,Pending,35.2,1056.0,29.999999999999996
MDM009121,2026-01-15,SCH0223,Sharma Traders,Wheat,34700,g,"₹1,041",Pending,34.7,1041.0,29.999999999999996
MDM000177,2025-06-26,SCH0096,Goyal Mill,Rice,32.5,Kgs,"1,300/-",Pending,32.5,1300.0,40.0
MDM000436,2025-09-14,SCH0136,Kumar & Co.,Wheat,20.0 kg,,Rs. 600,Paid,20.0,0.6,0.03
MDM010655,2026-01-26,SCH0279,Sharma Traders,Rice,38.7,KGS,"Rs. 1,548",Pending,38.7,0.1548,0.003999999999999999
