procurement_id,date,school_id,vendor_name,grain_type,quantity,unit,total_cost,payment_status
MDM004991,2025-07-15,SCH0024,Kumar & Co.,Dal,0.982,BORI,4419,Pending
MDM002375,2025-05-08,SCH0179,Singh Brothers,Rice,,,1824,Pending
MDM001633,2026-03-17,SCH0496,Singh Agro,Dal,29.7,KG,2673,Due
MDM008845,2025-09-04,SCH0321,Goyal Enterprises,Wheat,45.7,KG,1371,Paid
MDM002299,2025-09-16,SCH0537,Kumar & Co.,Atta,34500.0,G,1035,Paid
MDM009265,2025-08-24,SCH0391,Goyal Mill,Wheat,1.118,BAG_50KG,1677,Due
MDM004253,2025-08-07,SCH0461,Goyal Enterprises,Dal,52600.0,G,4734,
MDM011544,2025-10-08,SCH0431,Goyal Enterprises,Atta,1.066,SACK,1599,Paid
MDM002722,2026-01-22,SCH0338,S. Agro Works,oil,11.1,KG,1332,Paid
MDM009435,2026-02-26,SCH0228,Sharma Traders Pvt Ltd,Cooking Oil,57600.0,G,6912,Due
MDM008480,2026-02-12,SCH0246,Goyal Mill,oil,0.598,BORI,3588,Pending
MDM006426,2026-02-25,SCH0515,S. Agro Works,Wheat,0.408,BAG,612,
MDM001737,2025-11-06,SCH0266,Sharma & Sons,Atta,,,789,Pending
MDM009214,2025-10-23,SCH0078,Goyal Rice Mill,Dal,1.038,SACK,4671,Paid
MDM009165,2025-12-31,SCH0355,Kumar Supplies,Rice,0.356,BAG,712,
MDM005737,2026-01-10,SCH0468,Goyal Rice Mill,Dal,,,1350,Cleared
MDM008425,2025-11-12,SCH0420,Kumar Supplies,Dal,0.596,BAG,2682,Paid
MDM006180,2025-10-27,SCH0126,Kumar Supplies,Dal,32.9,KG,2961,Paid
MDM005095,2025-10-19,SCH0355,Sharma Traders,Rice,57100.0,G,2284,Paid
MDM002641,2025-10-02,SCH0301,Goyal Mill,Mustard Oil,,,4332,Pending
MDM006465,2026-02-10,SCH0227,S. Agro Works,Mustard Oil,0.5820000000000001,BAG_50KG,3492,
MDM008237,2025-04-29,SCH0332,Sharma Traders,Dal,16200.0,G,,Pending
MDM008335,2025-11-08,SCH0411,Singh Agro,Wheat,29900.0,G,897,Pending
MDM010040,2025-04-04,SCH0121,Kumar Supplies,Rice,0.682,SACK,1364,Cleared
MDM002551,2025-04-16,SCH0458,Kumar & Co.,Rice,51600.0,G,2064,Paid
MDM006483,2025-09-18,SCH0582,Singh Agro,Rice,1.188,SACK,2376,Paid
MDM009544,2025-10-30,SCH0158,Sharma Traders,Rice,,,1236,Paid
MDM000939,2025-07-03,SCH0289,Kumar Supplies,Wheat,39.1,KG,1173,
MDM007811,2025-12-28,SCH0381,Goyal Rice Mill,Mustard Oil,25.0,KG,3000,Paid
MDM010947,2026-01-26,SCH0079,Singh Brothers,Mustard Oil,24.6,KG,2952,Paid
MDM004853,2025-06-10,SCH0265,Kumar Supplies,Dal,21.3,KG,1917,
MDM002645,2026-01-30,SCH0335,Sharma & Sons,oil,,,2508,Pending
MDM010798,2025-11-21,SCH0186,Goyal Enterprises,Dal,0.7040000000000001,BORI,3168,Cleared
MDM003166,2025-12-21,SCH0335,Goyal Enterprises,Rice,10900.0,G,436,Pending
MDM003640,2025-08-31,SCH0166,Goyal Enterprises,Cooking Oil,23900.0,G,2868,Cleared
MDM005070,2025-11-14,SCH0531,Kumar & Co.,Wheat,0.448,BAG,672,Paid
MDM010494,2025-09-23,SCH0496,Kumar General Store,Atta,25.6,KG,768,
MDM008148,2026-01-19,SCH0127,Goyal Mill,Mustard Oil,,,4332,Paid
MDM002062,2026-03-15,SCH0500,Kumar General Store,Wheat,48.1,KG,1443,
MDM004646,2025-05-19,SCH0300,Goyal Rice Mill,Dal,,,1710,Due
MDM006581,2026-02-19,SCH0476,Kumar General Store,Dal,0.89,BORI,4005,
MDM002813,2025-07-12,SCH0007,Sharma & Sons,Mustard Oil,,,3972,Cleared
MDM011592,2025-08-22,SCH0383,Kumar General Store,oil,,,4500,Pending
MDM010671,2025-07-28,SCH0425,Kumar & Co.,Atta,20400.0,G,612,
MDM011945,2025-11-25,SCH0063,Singh Agro,Dal,0.458,BORI,2061,Due
MDM011104,2025-10-06,SCH0561,Kumar & Co.,Mustard Oil,,,4884,Paid
MDM002550,2025-09-02,SCH0489,S. Agro Works,Mustard Oil,0.5,BAG,3000,Pending
MDM011404,2025-06-07,SCH0153,Singh Brothers,Wheat,,,1599,Cleared
MDM006577,2025-10-01,SCH0066,Singh Brothers,oil,34700.0,G,4164,Paid
MDM011704,2025-08-18,SCH0466,Sharma Traders Pvt Ltd,Wheat,27.2,KG,816,Pending
MDM004175,2026-01-05,SCH0407,Singh Agro,Wheat,0.57,BORI,855,Paid
MDM005933,2025-10-18,SCH0587,Singh Brothers,Rice,1.138,BAG_50KG,2276,Paid
MDM010817,2025-08-04,SCH0060,Sharma & Sons,Wheat,38700.0,G,1161,Cleared
MDM001025,2025-09-19,SCH0169,Singh Brothers,Wheat,47500.0,G,1425,Pending
MDM004849,2025-06-07,SCH0014,Sharma Traders,Wheat,,,393,Paid
MDM006595,2025-10-09,SCH0464,Sharma & Sons,Dal,,,2934,Paid
MDM001952,2026-01-13,SCH0340,Goyal Enterprises,Cooking Oil,47500.0,G,5700,Pending
MDM007638,2026-02-01,SCH0584,Sharma & Sons,Dal,22900.0,G,2061,
MDM000352,2025-05-05,SCH0329,Kumar & Co.,Wheat,10.6,KG,318,Cleared
MDM009857,2025-10-12,SCH0525,Goyal Rice Mill,Rice,,,480,Pending
MDM011569,2025-12-07,SCH0330,Kumar General Store,Dal,40.1,KG,3609,Due
MDM005481,2025-11-20,SCH0309,Goyal Mill,Dal,52.7,KG,4743,Cleared
MDM009699,2025-10-12,SCH0013,Sharma Traders,Mustard Oil,30.9,KG,3708,Paid
MDM004798,2025-12-02,SCH0191,Kumar General Store,Wheat,,,1425,Cleared
MDM011845,2025-12-23,SCH0064,Sharma Traders Pvt Ltd,Rice,,,1188,Cleared
MDM003663,2025-12-05,SCH0041,Goyal Rice Mill,Dal,21200.0,G,1908,Paid
MDM007702,2025-12-25,SCH0366,Goyal Rice Mill,Mustard Oil,49100.0,G,5892,Pending
MDM004658,2026-02-15,SCH0537,Kumar General Store,Rice,11.1,KG,444,
MDM009942,2025-11-30,SCH0504,Goyal Rice Mill,Rice,48100.0,G,,
MDM003151,2025-06-15,SCH0235,Goyal Enterprises,Wheat,,,1149,Paid
MDM007318,2025-07-12,SCH0115,Kumar Supplies,Rice,,,912,Due
MDM004814,2025-10-20,SCH0214,Kumar General Store,Mustard Oil,40.6,KG,4872,Pending
MDM006194,2025-04-14,SCH0312,Kumar & Co.,Wheat,1.086,BAG_50KG,1629,Paid
MDM008714,2025-05-05,SCH0536,Singh Agro,Dal,26300.0,G,2367,Paid
MDM005144,2025-09-13,SCH0209,Sharma Traders Pvt Ltd,Rice,1.066,BAG_50KG,2132,Due
MDM002940,2025-09-20,SCH0274,Kumar & Co.,Wheat,,,1743,Cleared
MDM007308,2026-02-11,SCH0254,Kumar Supplies,Rice,0.782,BORI,1564,Pending
MDM004511,2025-12-27,SCH0078,Kumar Supplies,Dal,43600.0,G,3924,Pending
MDM001341,2025-08-16,SCH0557,Goyal Mill,Atta,,,1764,Pending
MDM011579,2025-07-28,SCH0309,Sharma Traders,Wheat,,,1737,Due
MDM001392,2025-08-07,SCH0099,Goyal Rice Mill,Dal,,,1377,Cleared
MDM010279,2026-01-06,SCH0139,Kumar & Co.,Atta,,,1212,
MDM007086,2025-09-07,SCH0255,S. Agro Works,Mustard Oil,34200.0,G,4104,Paid
MDM009593,2025-10-06,SCH0485,Goyal Enterprises,Mustard Oil,59800.0,G,7176,Pending
MDM007804,2025-05-07,SCH0135,Singh Brothers,Wheat,0.9840000000000001,BAG,1476,Paid
MDM007449,2025-10-03,SCH0172,Kumar General Store,Wheat,23.6,KG,708,Paid
MDM008743,2025-10-20,SCH0269,Sharma Traders,Mustard Oil,28.1,KG,3372,Paid
MDM001584,2026-01-27,SCH0583,Sharma Traders,Dal,22.8,KG,2052,Due
MDM001413,2025-09-11,SCH0304,Goyal Mill,Rice,,,1516,Pending
MDM008700,2026-02-13,SCH0017,Goyal Rice Mill,Mustard Oil,0.384,SACK,2304,
MDM010813,2025-10-26,SCH0505,Goyal Enterprises,oil,31400.0,G,3768,Paid
MDM002257,2025-11-10,SCH0092,Kumar Supplies,Wheat,27100.0,G,813,Due
MDM010255,2025-10-15,SCH0319,Goyal Enterprises,Wheat,1.164,BAG,1746,Pending
MDM008127,2025-09-20,SCH0550,Kumar General Store,Wheat,11.7,KG,351,Pending
MDM002213,2025-04-30,SCH0422,Singh Agro,Wheat,37700.0,G,1131,Due
MDM005604,2026-01-11,SCH0326,Sharma Traders,Dal,54.1,KG,4869,Due
MDM002623,2025-07-14,SCH0428,Kumar Supplies,Rice,34300.0,G,1372,Pending
MDM008133,2026-01-19,SCH0186,Kumar General Store,Rice,,,1092,Pending
MDM005418,2025-08-10,SCH0424,Sharma Traders Pvt Ltd,Rice,,,444,Pending
MDM004939,2026-02-08,SCH0385,Singh Brothers,Atta,,,,Paid
MDM009704,2025-12-06,SCH0307,Sharma Traders Pvt Ltd,Mustard Oil,,,4452,Pending
MDM003625,2025-06-09,SCH0055,Singh Brothers,Dal,21800.0,G,1962,Paid
MDM006555,2025-11-14,SCH0513,S. Agro Works,Dal,41.4,KG,3726,Pending
MDM004268,2025-06-14,SCH0463,Sharma & Sons,Dal,,,2520,Due
MDM011958,2025-04-13,SCH0411,Goyal Enterprises,Dal,38600.0,G,3474,Due
MDM000464,2025-09-26,SCH0586,Kumar General Store,oil,49.0,KG,5880,Cleared
MDM001755,2025-07-31,SCH0381,Singh Brothers,Mustard Oil,16000.0,G,1920,
MDM007040,2025-07-01,SCH0170,Kumar Supplies,Wheat,55500.0,G,1665,Pending
MDM005639,2025-06-07,SCH0360,Goyal Rice Mill,Atta,19.4,KG,582,Pending
MDM009367,2026-03-17,SCH0004,Goyal Mill,Mustard Oil,1.11,BAG_50KG,6660,Cleared
MDM006179,2026-01-22,SCH0042,Sharma Traders Pvt Ltd,Rice,,,940,Due
MDM007775,2026-01-01,SCH0175,Sharma & Sons,oil,32300.0,G,3876,
MDM000379,2025-09-19,SCH0033,S. Agro Works,Dal,,,1998,Pending
MDM003107,2025-05-23,SCH0364,S. Agro Works,Mustard Oil,,,4356,Due
MDM004804,2025-09-04,SCH0550,Goyal Mill,Rice,15500.0,G,620,Paid
MDM001336,2025-11-10,SCH0471,Sharma & Sons,Atta,28.4,KG,852,Pending
MDM010871,2026-02-21,SCH0406,Singh Agro,Rice,,,2224,Cleared
MDM011978,2025-07-13,SCH0364,Kumar Supplies,Dal,1.198,BAG,5391,
MDM002717,2025-06-01,SCH0095,Sharma & Sons,Wheat,17.8,KG,534,Paid
MDM008830,2025-08-16,SCH0247,Sharma Traders,Mustard Oil,25.0,KG,3000,
MDM006685,2026-01-24,SCH0153,Goyal Enterprises,Mustard Oil,,,6624,Cleared
MDM007756,2025-04-22,SCH0158,Kumar General Store,Atta,47.4,KG,1422,Pending
MDM008485,2025-07-05,SCH0216,S. Agro Works,Rice,,,1996,Cleared
MDM008117,2025-05-22,SCH0068,Singh Brothers,Dal,,,2538,
MDM008066,2025-07-09,SCH0361,Goyal Rice Mill,Wheat,30900.0,G,927,
MDM001812,2025-12-08,SCH0116,Singh Agro,oil,46.2,KG,5544,Pending
MDM007655,2026-03-21,SCH0068,Singh Brothers,Dal,0.986,BAG_50KG,4437,Paid
MDM007041,2025-11-26,SCH0534,Singh Agro,Dal,,,2871,Paid
MDM001895,2025-07-22,SCH0585,Singh Brothers,Dal,37.5,KG,3375,Due
MDM009122,2025-10-04,SCH0117,Kumar Supplies,Mustard Oil,13000.0,G,1560,
MDM006713,2025-11-06,SCH0314,Goyal Enterprises,Wheat,36.1,KG,1083,Cleared
MDM008410,2025-05-14,SCH0071,Kumar General Store,Rice,,,676,Cleared
MDM006923,2025-11-30,SCH0039,Goyal Mill,Dal,40000.0,G,3600,Due
MDM001190,2025-09-22,SCH0311,Goyal Rice Mill,Cooking Oil,0.888,BAG,5328,Pending
MDM005195,2025-08-28,SCH0289,Singh Agro,Mustard Oil,0.466,BAG_50KG,2796,Paid
MDM008272,2025-04-19,SCH0313,Singh Agro,Rice,26.6,KG,1064,Paid
MDM009277,2026-01-23,SCH0146,Kumar General Store,Mustard Oil,,,1968,
MDM007499,2025-11-17,SCH0080,Goyal Rice Mill,Rice,52.3,KG,2092,Pending
MDM003455,2026-02-02,SCH0051,Kumar General Store,Dal,1.026,BORI,4617,Pending
MDM008115,2025-11-10,SCH0052,Goyal Rice Mill,Rice,54.7,KG,2188,Paid
MDM006700,2025-07-07,SCH0270,S. Agro Works,Cooking Oil,,,1356,Pending
MDM010914,2025-10-16,SCH0531,Kumar General Store,Rice,42.6,KG,1704,Due
MDM009967,2025-07-12,SCH0549,Singh Agro,Cooking Oil,59100.0,G,7092,Pending
MDM007277,2025-05-20,SCH0047,Goyal Rice Mill,Mustard Oil,0.732,SACK,4392,Paid
MDM009211,2025-06-13,SCH0355,Goyal Enterprises,Mustard Oil,,,6972,Due
MDM004614,2026-01-21,SCH0274,Goyal Enterprises,Atta,0.738,BAG,1107,Cleared
MDM003993,2025-06-01,SCH0146,Singh Agro,Dal,1.048,BAG,4716,
MDM011426,2025-10-22,SCH0199,Kumar & Co.,Dal,0.232,BORI,1044,Pending
MDM001031,2025-11-27,SCH0332,Kumar General Store,Wheat,,,1242,Pending
MDM010829,2026-01-21,SCH0508,Goyal Rice Mill,Dal,,,2538,Pending
MDM002221,2025-09-28,SCH0068,Kumar Supplies,Dal,,,936,Paid
MDM003775,2026-01-09,SCH0003,Goyal Mill,Dal,0.8059999999999999,BAG_50KG,3627,Due
MDM008776,2025-10-12,SCH0027,S. Agro Works,Dal,14.5,KG,1305,Pending
MDM009571,2025-05-19,SCH0400,Singh Brothers,Dal,35.8,KG,3222,Paid
MDM001756,2025-12-18,SCH0304,Singh Agro,Wheat,17400.0,G,522,Pending
MDM006551,2025-05-19,SCH0014,Kumar & Co.,Rice,,,1792,Paid
MDM009035,2025-08-10,SCH0508,Sharma Traders Pvt Ltd,Dal,,,3879,Paid
MDM008953,2025-10-26,SCH0552,Goyal Mill,Rice,36.4,KG,1456,Paid
MDM004328,2025-06-22,SCH0050,Sharma & Sons,Cooking Oil,,,5772,Paid
MDM011350,2025-12-23,SCH0520,Goyal Rice Mill,Wheat,1.066,SACK,1599,
MDM000111,2026-02-24,SCH0412,Sharma Traders,oil,0.398,BAG,2388,Due
MDM011718,2025-11-11,SCH0139,Goyal Rice Mill,Wheat,58.9,KG,1767,Due
MDM011927,2025-05-10,SCH0052,S. Agro Works,Wheat,53700.0,G,1611,Cleared
MDM005732,2025-10-03,SCH0493,S. Agro Works,Atta,38.3,KG,1149,
MDM002918,2025-07-16,SCH0006,S. Agro Works,Wheat,0.986,BAG,1479,Pending
MDM006650,2025-05-18,SCH0489,Kumar General Store,Wheat,11.4,KG,342,Pending
MDM001516,2026-02-20,SCH0192,Goyal Rice Mill,oil,22800.0,G,2736,Paid
MDM011672,2025-12-28,SCH0202,Goyal Enterprises,Wheat,11.5,KG,345,Due
MDM011185,2025-10-23,SCH0553,Kumar Supplies,Wheat,1.116,BORI,1674,Pending
MDM010385,2025-06-30,SCH0317,Singh Brothers,Dal,34.7,KG,3123,Pending
MDM002264,2026-02-19,SCH0411,Kumar Supplies,oil,,,1680,Pending
MDM006927,2025-12-23,SCH0420,Kumar Supplies,Rice,1.056,SACK,2112,Pending
MDM007895,2025-12-20,SCH0466,Kumar Supplies,Wheat,54.3,KG,1629,Pending
MDM010490,2025-06-14,SCH0395,Sharma Traders,Dal,48100.0,G,4329,Paid
MDM010366,2025-09-16,SCH0030,Singh Agro,Dal,49500.0,G,4455,Pending
MDM000894,2026-01-25,SCH0382,Goyal Rice Mill,Rice,35.5,KG,1420,Paid
MDM001491,2025-12-07,SCH0415,Sharma & Sons,Dal,,,4734,Pending
MDM001851,2025-05-14,SCH0224,Kumar & Co.,Rice,40500.0,G,1620,Paid
MDM009991,2025-11-26,SCH0553,Goyal Enterprises,Rice,16.7,KG,668,Paid
MDM007736,2025-10-18,SCH0224,S. Agro Works,Cooking Oil,0.48,BAG,2880,Paid
MDM000325,2025-08-25,SCH0433,Singh Agro,Rice,40100.0,G,1604,Paid
MDM001216,2026-01-13,SCH0318,Goyal Rice Mill,Dal,,,2970,Paid
MDM002934,2025-12-26,SCH0269,S. Agro Works,Wheat,16.3,KG,,Pending
MDM004690,2025-06-07,SCH0014,Kumar Supplies,Wheat,1.07,BAG,1605,Pending
MDM009143,2025-09-11,SCH0270,Singh Brothers,Dal,0.474,BAG_50KG,2133,Pending
MDM008873,2025-05-09,SCH0166,Kumar General Store,Rice,,,2372,Pending
MDM010604,2025-10-15,SCH0208,Goyal Enterprises,Dal,52700.0,G,4743,Paid
MDM011342,2026-01-14,SCH0464,Sharma Traders,Mustard Oil,46.7,KG,5604,Due
MDM008129,2025-08-07,SCH0495,Kumar Supplies,Cooking Oil,,,3216,Due
MDM001130,2025-11-07,SCH0155,Goyal Rice Mill,oil,,,1464,Pending
MDM009620,2026-03-23,SCH0154,Kumar General Store,Rice,,,2032,Pending
MDM002919,2026-02-04,SCH0449,Singh Brothers,Atta,47700.0,G,1431,Due
MDM006118,2025-08-21,SCH0440,Kumar & Co.,Dal,,,1269,Paid
MDM003085,2025-10-11,SCH0370,Kumar General Store,Rice,25.4,KG,1016,Due
MDM004589,2025-04-16,SCH0248,Kumar General Store,Cooking Oil,10400.0,G,1248,Paid
MDM004305,2026-03-20,SCH0195,Kumar & Co.,Mustard Oil,43.5,KG,5220,Paid
MDM002796,2025-07-29,SCH0591,Sharma Traders,Cooking Oil,,,,
MDM008872,2025-10-01,SCH0568,Kumar & Co.,Cooking Oil,33000.0,G,3960,Cleared
MDM000799,2025-06-11,SCH0355,Sharma Traders,Dal,0.29,SACK,1305,Paid
MDM000735,2025-08-11,SCH0586,Sharma & Sons,Cooking Oil,58.2,KG,6984,Paid
MDM002245,2025-12-21,SCH0585,Singh Agro,Rice,32.2,KG,1288,Paid
MDM000179,2026-01-10,SCH0553,Kumar & Co.,Wheat,,,615,
MDM009162,2025-06-29,SCH0098,Goyal Enterprises,oil,,,6264,
MDM009364,2025-07-21,SCH0466,Kumar & Co.,Rice,0.738,BAG,1476,Pending
MDM001175,2025-08-01,SCH0292,S. Agro Works,Dal,51800.0,G,4662,Cleared
MDM006596,2025-12-18,SCH0529,S. Agro Works,Dal,41.9,KG,3771,Pending
MDM008571,2026-01-18,SCH0147,Goyal Enterprises,Dal,,,2169,
MDM001832,2025-07-09,SCH0583,Sharma Traders,Mustard Oil,41400.0,G,4968,
MDM009986,2026-02-19,SCH0482,Sharma Traders,Wheat,33.0,KG,990,Pending
MDM006587,2026-02-08,SCH0398,Kumar & Co.,Wheat,0.784,BORI,1176,Paid
MDM009922,2025-10-25,SCH0164,Kumar Supplies,Mustard Oil,,,6240,Due
MDM001782,2025-06-30,SCH0130,Sharma Traders Pvt Ltd,Dal,59900.0,G,5391,Cleared
MDM003202,2025-08-16,SCH0118,S. Agro Works,Wheat,,,810,Pending
MDM000199,2025-10-04,SCH0008,Singh Brothers,Rice,53.5,KG,2140,
MDM010135,2026-02-03,SCH0154,Sharma Traders,Rice,58.4,KG,,
MDM004088,2025-08-21,SCH0462,Sharma Traders,Rice,0.21,BAG,420,Due
MDM005194,2026-03-21,SCH0172,S. Agro Works,Rice,33300.0,G,1332,Paid
MDM000549,2025-07-07,SCH0392,Kumar & Co.,Rice,11.3,KG,452,Pending
MDM003340,2026-01-22,SCH0454,Goyal Rice Mill,Atta,11.9,KG,357,Cleared
MDM011656,2025-07-04,SCH0137,Sharma & Sons,Dal,,,5301,Paid
MDM006984,2026-01-03,SCH0118,Kumar & Co.,Mustard Oil,39.5,KG,4740,Paid
MDM007290,2025-10-12,SCH0316,Goyal Rice Mill,Dal,26700.0,G,2403,Cleared
MDM002533,2025-11-05,SCH0271,Singh Brothers,Dal,1.152,BAG,,Pending
MDM011421,2025-04-15,SCH0115,Sharma Traders,oil,15800.0,G,1896,Paid
MDM002315,2025-06-22,SCH0172,Singh Agro,Wheat,1.104,BAG,1656,Due
MDM009130,2025-08-19,SCH0248,S. Agro Works,Dal,,,2277,
MDM008794,2025-04-19,SCH0298,Goyal Mill,Mustard Oil,0.894,BAG,5364,Pending
MDM010187,2026-03-30,SCH0491,Kumar Supplies,Rice,,,1072,Cleared
MDM008780,2026-02-03,SCH0541,Sharma & Sons,oil,,,6456,Pending
MDM000067,2025-04-17,SCH0130,Singh Agro,Atta,18000.0,G,540,Pending
MDM005128,2025-05-06,SCH0136,Kumar Supplies,Rice,41900.0,G,1676,Paid
MDM004713,2025-05-20,SCH0309,Sharma & Sons,Rice,57.2,KG,2288,Due
MDM005215,2026-02-12,SCH0257,Sharma & Sons,Mustard Oil,28.5,KG,3420,
MDM003261,2026-02-20,SCH0125,Sharma & Sons,Mustard Oil,43.9,KG,5268,Pending
MDM005034,2025-09-28,SCH0025,Singh Agro,Wheat,29600.0,G,888,Pending
MDM002573,2025-08-05,SCH0580,S. Agro Works,Wheat,30300.0,G,909,
MDM008451,2025-05-10,SCH0285,S. Agro Works,Dal,26.4,KG,,Paid
MDM008891,2025-04-14,SCH0189,Goyal Rice Mill,Dal,24.1,KG,2169,Cleared
MDM000623,2025-12-21,SCH0084,Kumar & Co.,Rice,41500.0,G,1660,Cleared
MDM001682,2025-09-21,SCH0524,Singh Agro,oil,28.3,KG,3396,Paid
MDM000788,2025-05-24,SCH0160,Kumar General Store,Mustard Oil,,,4356,Pending
MDM003333,2025-07-30,SCH0185,Kumar General Store,Cooking Oil,57200.0,G,6864,
MDM007110,2025-09-27,SCH0049,Goyal Rice Mill,Rice,31800.0,G,1272,Due
MDM006009,2026-01-30,SCH0436,Sharma Traders Pvt Ltd,Wheat,22.5,KG,675,Cleared
MDM008926,2026-01-07,SCH0498,Kumar & Co.,Mustard Oil,33.7,KG,4044,Pending
MDM010808,2026-01-08,SCH0389,Singh Brothers,Wheat,,,957,
MDM003281,2025-11-09,SCH0366,S. Agro Works,Mustard Oil,,,2412,Paid
MDM010804,2026-03-18,SCH0221,Sharma Traders,Rice,,,428,Paid
MDM011267,2025-11-12,SCH0553,Sharma Traders Pvt Ltd,Wheat,0.594,SACK,,Pending
MDM008371,2025-12-15,SCH0169,Kumar & Co.,Dal,,,4059,Paid
MDM008704,2025-08-13,SCH0074,Sharma Traders,Rice,12.1,KG,484,Cleared
MDM010685,2025-05-13,SCH0514,Goyal Enterprises,Atta,51.6,KG,1548,Paid
MDM000516,2025-09-25,SCH0253,Goyal Rice Mill,Dal,,,4212,Pending
MDM000479,2025-07-23,SCH0129,Kumar Supplies,Atta,16.3,KG,489,Cleared
MDM009993,2026-02-09,SCH0181,Sharma Traders,Rice,35900.0,G,1436,Paid
MDM007009,2025-12-09,SCH0108,Kumar Supplies,Rice,56.3,KG,2252,Cleared
MDM008455,2026-01-16,SCH0386,Kumar & Co.,Cooking Oil,0.328,SACK,1968,Paid
MDM002648,2025-09-21,SCH0468,Singh Agro,Dal,0.9540000000000001,BAG_50KG,4293,
MDM010126,2025-04-27,SCH0226,Singh Agro,Rice,12700.0,G,508,Due
MDM009782,2025-04-11,SCH0510,Singh Brothers,Wheat,,,1125,Pending
MDM007862,2025-10-11,SCH0552,Sharma Traders Pvt Ltd,Wheat,0.628,BAG,,Due
MDM001034,2025-12-14,SCH0533,Singh Agro,Dal,,,3573,Pending
MDM007192,2025-07-19,SCH0403,Kumar Supplies,Rice,59.4,KG,2376,Due
MDM002599,2026-02-01,SCH0150,Kumar General Store,Wheat,0.56,BORI,,Pending
MDM006349,2025-07-28,SCH0539,Singh Agro,Wheat,,,1314,Due
MDM006910,2025-10-03,SCH0316,Singh Brothers,Wheat,,,1326,Due
MDM006593,2025-04-04,SCH0154,Kumar General Store,Rice,38.1,KG,1524,Pending
MDM008373,2025-06-27,SCH0566,Goyal Enterprises,Dal,0.9279999999999999,BAG,4176,Cleared
MDM008765,2026-03-17,SCH0436,Singh Agro,Cooking Oil,47.7,KG,5724,Pending
MDM000345,2025-04-23,SCH0118,Kumar Supplies,Mustard Oil,56700.0,G,6804,Pending
MDM005522,2026-03-17,SCH0409,Sharma Traders,Dal,,,3411,Due
MDM009899,2026-03-01,SCH0042,Goyal Mill,Rice,54.8,KG,2192,Paid
MDM001872,2025-04-13,SCH0219,Sharma Traders,Wheat,40.1,KG,1203,Pending
MDM002978,2025-09-09,SCH0281,Sharma Traders Pvt Ltd,Cooking Oil,0.204,BORI,1224,Pending
MDM007661,2025-12-26,SCH0126,Sharma Traders,Dal,27.0,KG,2430,Pending
MDM003987,2025-04-15,SCH0158,Kumar General Store,Rice,0.236,BAG_50KG,472,Cleared
MDM011873,2025-12-25,SCH0298,S. Agro Works,Dal,58800.0,G,5292,Paid
MDM002889,2025-05-29,SCH0487,Goyal Mill,Rice,32800.0,G,1312,Due
MDM008722,2025-09-29,SCH0519,Kumar & Co.,Wheat,0.344,BAG_50KG,516,Due
MDM004624,2025-06-17,SCH0144,Sharma & Sons,Rice,43900.0,G,1756,Paid
MDM004819,2025-06-14,SCH0327,Kumar General Store,oil,0.8420000000000001,BAG,5052,Pending
MDM010153,2025-10-19,SCH0119,Goyal Mill,Rice,,,2304,Cleared
MDM010888,2025-10-30,SCH0376,Kumar Supplies,Mustard Oil,15.7,KG,1884,
MDM000221,2026-03-11,SCH0581,S. Agro Works,Rice,,,1352,
MDM007218,2026-01-30,SCH0146,Sharma Traders,Mustard Oil,0.94,BORI,5640,
MDM007388,2026-01-03,SCH0167,Goyal Enterprises,Cooking Oil,,,2724,Paid
MDM010280,2025-10-02,SCH0277,Goyal Enterprises,Wheat,1.088,BORI,1632,Due
MDM007051,2025-12-25,SCH0587,Sharma Traders Pvt Ltd,Mustard Oil,0.258,BORI,1548,Paid
MDM006249,2025-05-31,SCH0324,Sharma & Sons,Dal,21800.0,G,1962,Pending
MDM010042,2026-02-03,SCH0029,Singh Brothers,Dal,0.862,BAG_50KG,3879,Paid
MDM004017,2025-12-03,SCH0446,Goyal Rice Mill,Mustard Oil,,,6048,Paid
MDM010183,2025-07-17,SCH0096,S. Agro Works,Dal,,,3573,Due
MDM004249,2025-05-01,SCH0315,Sharma Traders Pvt Ltd,Mustard Oil,,,6300,
MDM009452,2026-01-05,SCH0455,Kumar General Store,Dal,,,1710,Due
MDM011304,2025-04-02,SCH0534,Kumar Supplies,Rice,21.8,KG,872,
MDM008654,2026-03-12,SCH0326,Goyal Mill,Wheat,,,549,Cleared
MDM005869,2025-04-24,SCH0213,Singh Brothers,Wheat,43.8,KG,1314,Paid
MDM006633,2026-03-28,SCH0180,Singh Brothers,Rice,1.002,BORI,2004,Cleared
MDM001265,2025-08-26,SCH0091,Goyal Mill,Atta,,,309,Paid
MDM007832,2025-12-16,SCH0364,Singh Brothers,Mustard Oil,46700.0,G,5604,Due
MDM004242,2025-12-27,SCH0098,Kumar & Co.,Wheat,,,972,Pending
MDM005651,2025-07-24,SCH0075,S. Agro Works,oil,,,1632,Pending
MDM006476,2025-04-18,SCH0115,Kumar General Store,Wheat,23300.0,G,699,Pending
MDM011227,2025-10-23,SCH0379,Kumar Supplies,Rice,,,2020,Pending
MDM007502,2025-05-02,SCH0136,Goyal Rice Mill,Dal,0.9620000000000001,BAG,4329,Pending
MDM011341,2025-07-23,SCH0087,Kumar Supplies,Rice,56000.0,G,2240,Paid
MDM008577,2026-03-16,SCH0363,Kumar Supplies,Dal,43.0,KG,3870,Cleared
