record_id,date,school_id,grade,total_students,present_students,teacher_present,marked_by,attendance_rate,impossible_attendance_flag,proxy_attendance_flag,record_id_missing_flag
ATT0014540,2025-11-20,SCH0582,1,159,99,Present,Unknown,62.264150943396224,False,False,False
ATT0008349,2026-01-27,SCH0301,5,264,184,Present,Admin,69.6969696969697,False,False,False
ATT0008195,2025-12-21,SCH0202,4,113,72,Present,Headmaster,63.716814159292035,False,False,False
ATT0000840,2025-08-12,SCH0408,3,50,33,Present,Headmaster,66.0,False,False,False
ATT0016492,2026-01-14,SCH0070,1,168,130,Present,Clerk,77.38095238095238,False,False,False
ATT0017903,2025-10-27,SCH0273,7,191,167,Absent,Admin,87.43455497382199,False,False,False
ATT0013575,2026-02-14,SCH0216,4,119,85,Present,Headmaster,71.42857142857143,False,False,False
ATT0004840,2026-03-28,SCH0201,1,137,104,Present,Unknown,75.91240875912408,False,False,False
ATT0004890,2025-04-09,SCH0596,1,289,299,Present,Unknown,,True,False,False
ATT0018500,2025-10-07,SCH0079,2,199,162,Present,Headmaster,81.4070351758794,False,False,False
ATT0000763,2025-12-13,SCH0499,8,69,51,Present,Class Teacher,73.91304347826086,False,False,False
ATT0011995,2025-10-16,SCH0061,8,261,197,Present,Clerk,75.47892720306514,False,False,False
ATT0017499,2025-08-29,SCH0210,5,189,133,Present,Clerk,70.37037037037037,False,False,False
ATT0004841,2026-03-26,SCH0397,7,66,58,Present,Admin,87.87878787878788,False,False,False
ATT0009086,2025-05-26,SCH0160,1,63,56,Present,Admin,88.88888888888889,False,False,False
ATT0007077,2026-01-16,SCH0078,3,179,135,Present,Headmaster,75.41899441340783,False,False,False
ATT0001143,2026-01-19,SCH0285,5,75,52,Present,Headmaster,69.33333333333334,False,False,False
ATT0006190,2026-01-23,SCH0583,7,270,175,Present,Headmaster,64.81481481481481,False,False,False
ATT0010935,2025-07-08,SCH0245,5,215,180,Present,Class Teacher,83.72093023255815,False,False,False
ATT0015739,2025-10-28,SCH0308,9,149,96,Present,Admin,64.42953020134227,False,False,False
ATT0005462,2025-08-29,SCH0121,5,290,275,Present,Unknown,94.82758620689656,False,False,False
ATT0013612,2026-01-17,SCH0555,6,273,273,Present,Class Teacher,100.0,False,False,False
ATT0005157,2025-08-01,SCH0598,7,59,57,Present,Clerk,96.61016949152543,False,False,False
ATT0001802,2025-12-10,SCH0330,5,125,125,Present,Class Teacher,100.0,False,False,False
ATT0004757,2025-10-11,SCH0001,4,236,201,Present,Headmaster,85.16949152542372,False,False,False
ATT0018405,2025-06-11,SCH0565,2,265,207,Present,Headmaster,78.11320754716982,False,False,False
ATT0010622,2025-11-03,SCH0105,3,128,118,Present,Clerk,92.1875,False,False,False
ATT0011417,2025-04-24,SCH0028,1,179,159,Present,Admin,88.8268156424581,False,False,False
ATT0000531,2025-05-22,SCH0295,3,46,30,Present,Headmaster,65.21739130434783,False,False,False
ATT0001920,2025-11-03,SCH0221,4,298,183,Present,Headmaster,61.40939597315436,False,False,False
ATT0000125,2025-10-16,SCH0329,6,241,229,Absent,Unknown,95.0207468879668,False,False,False
ATT0018791,2025-09-04,SCH0559,4,89,77,Present,Unknown,86.51685393258427,False,False,False
ATT0015342,2025-06-14,SCH0132,7,280,255,Present,Headmaster,91.07142857142857,False,False,False
ATT0011360,2025-08-31,SCH0450,1,132,111,Present,Class Teacher,84.0909090909091,False,False,False
ATT0001950,2025-11-19,SCH0544,9,53,36,Absent,Admin,67.9245283018868,False,False,False
ATT0019824,2026-08-02,SCH0523,9,235,235,Present,Clerk,100.0,False,True,False
ATT0017446,2026-01-18,SCH0475,2,72,72,Present,Clerk,100.0,False,True,False
ATT0011885,2025-08-08,SCH0295,6,225,171,Absent,Headmaster,76.0,False,False,False
ATT0019924,2025-07-23,SCH0169,7,231,157,Absent,Headmaster,67.96536796536796,False,False,False
ATT0018343,2025-12-10,SCH0119,1,150,131,Present,Class Teacher,87.33333333333333,False,False,False
ATT0010969,2025-12-16,SCH0213,2,249,165,Present,Headmaster,66.26506024096386,False,False,False
ATT0019094,2025-04-25,SCH0396,7,188,141,Present,Headmaster,75.0,False,False,False
ATT0006342,2026-02-06,SCH0322,10,250,216,Present,Class Teacher,86.4,False,False,False
ATT0010775,2025-11-04,SCH0462,4,118,94,Issue,Unknown,79.66101694915254,False,False,False
ATT0013339,2025-08-13,SCH0170,4,251,162,Present,Clerk,64.5418326693227,False,False,False
ATT0017678,2025-04-14,SCH0254,6,210,157,Present,Admin,74.76190476190476,False,False,False
ATT0007895,2026-01-16,SCH0252,6,162,112,Present,Headmaster,69.1358024691358,False,False,False
ATT0001904,2025-12-03,SCH0042,2,82,56,Present,Class Teacher,68.29268292682927,False,False,False
ATT0012919,2025-04-29,SCH0137,8,195,190,Present,Unknown,97.43589743589743,False,False,False
ATT0006680,2025-10-26,SCH0430,9,45,45,Present,Headmaster,100.0,False,True,False
ATT0012935,2025-07-08,SCH0357,5,212,159,Present,Class Teacher,75.0,False,False,False
ATT0013323,2025-06-11,SCH0530,8,98,80,Present,Admin,81.63265306122449,False,False,False
ATT0001184,2026-02-06,SCH0297,4,90,77,Present,Headmaster,85.55555555555556,False,False,False
ATT0003061,2025-10-22,SCH0551,5,158,96,Present,Unknown,60.75949367088608,False,False,False
ATT0003860,2025-06-24,SCH0307,8,227,158,Present,Class Teacher,69.60352422907489,False,False,False
ATT0016338,2025-04-19,SCH0128,9,200,181,Present,Class Teacher,90.5,False,False,False
ATT0009913,2025-04-22,SCH0554,2,85,80,Present,Clerk,94.11764705882352,False,False,False
ATT0000289,2025-12-07,SCH0229,4,103,122,Present,Unknown,,True,False,False
ATT0000583,2025-06-17,SCH0366,5,77,51,Present,Headmaster,66.23376623376623,False,False,False
ATT0004688,2025-05-31,SCH0316,9,84,53,Present,Class Teacher,63.095238095238095,False,False,False
ATT0003271,2025-12-08,SCH0243,8,124,77,Present,Headmaster,62.096774193548384,False,False,False
ATT0007036,2026-03-29,SCH0380,10,185,185,Present,Clerk,100.0,False,True,False
ATT0009718,2025-09-30,SCH0440,9,282,269,Present,Unknown,95.39007092198581,False,False,False
ATT0003880,2025-09-16,SCH0121,8,185,112,Present,Unknown,60.54054054054055,False,False,False
ATT0015731,2026-12-03,SCH0163,2,161,127,Absent,Headmaster,78.88198757763976,False,False,False
ATT0002181,2025-08-31,SCH0186,7,223,223,Present,Headmaster,100.0,False,True,False
ATT0007624,2025-05-21,SCH0261,4,54,71,Absent,Admin,,True,False,False
ATT0010394,2026-01-07,SCH0400,4,118,73,Present,Clerk,61.86440677966102,False,False,False
ATT0012531,2025-05-10,SCH0087,6,47,47,Present,Class Teacher,100.0,False,False,False
ATT0012879,2025-06-20,SCH0577,3,167,132,Present,Unknown,79.04191616766467,False,False,False
ATT0012550,2025-09-05,SCH0314,8,55,42,Present,Headmaster,76.36363636363637,False,False,False
ATT0012402,2025-10-24,SCH0189,3,118,111,Present,Headmaster,94.0677966101695,False,False,False
ATT0010377,2025-04-06,SCH0305,3,88,86,Present,Admin,97.72727272727273,False,False,False
ATT0009709,2026-01-23,SCH0187,3,182,145,Present,Admin,79.67032967032966,False,False,False
ATT0015790,2025-09-23,SCH0233,7,292,206,Present,Headmaster,70.54794520547945,False,False,False
ATT0006202,2025-08-19,SCH0173,9,51,33,Present,Class Teacher,64.70588235294117,False,False,False
ATT0011648,2025-04-21,SCH0538,2,96,63,Present,Clerk,65.625,False,False,False
ATT0012880,2025-06-06,SCH0363,9,150,98,Present,Headmaster,65.33333333333333,False,False,False
ATT0007636,2025-03-11,SCH0463,4,183,148,Present,Clerk,80.87431693989072,False,False,False
ATT0012137,2026-01-11,SCH0216,6,253,236,Present,Unknown,93.2806324110672,False,False,False
ATT0018827,2025-07-02,SCH0144,4,145,134,Present,Headmaster,92.41379310344827,False,False,False
ATT0012026,2025-04-21,SCH0270,5,201,178,Present,Class Teacher,88.55721393034825,False,False,False
ATT0016923,2025-08-25,SCH0264,10,186,195,Present,Headmaster,,True,False,False
ATT0000186,2025-09-22,SCH0348,3,132,100,Absent,Clerk,75.75757575757575,False,False,False
ATT0009056,2025-10-01,SCH0062,8,242,202,Present,Headmaster,83.47107438016529,False,False,False
ATT0010837,2025-11-07,SCH0159,6,124,82,Present,Headmaster,66.12903225806451,False,False,False
ATT0019211,2026-03-17,SCH0447,4,40,57,Present,Headmaster,,True,False,False
ATT0004063,2025-05-10,SCH0015,1,278,179,Present,Admin,64.38848920863309,False,False,False
ATT0015839,2025-10-25,SCH0397,6,187,156,Present,Clerk,83.42245989304813,False,False,False
ATT0001416,2025-04-24,SCH0245,8,210,192,Unknown,Headmaster,91.42857142857143,False,False,False
ATT0019830,2025-04-11,SCH0020,8,83,67,Present,Headmaster,80.72289156626506,False,False,False
ATT0019424,2025-10-10,SCH0068,10,244,172,Present,Headmaster,70.49180327868852,False,False,False
ATT0018785,2025-10-06,SCH0261,3,50,34,Absent,Headmaster,68.0,False,False,False
ATT0010736,2025-09-30,SCH0216,2,58,49,Unknown,Admin,84.48275862068965,False,False,False
ATT0009768,2025-09-02,SCH0386,3,225,208,Absent,Headmaster,92.44444444444444,False,False,False
ATT0009667,2025-04-20,SCH0090,1,204,151,Present,Headmaster,74.01960784313727,False,False,False
ATT0014670,2026-02-21,SCH0292,3,65,42,Present,Clerk,64.61538461538461,False,False,False
ATT0015122,2026-02-18,SCH0581,7,232,173,Present,Headmaster,74.56896551724138,False,False,False
ATT0008777,2025-05-20,SCH0285,8,202,177,Present,Unknown,87.62376237623762,False,False,False
ATT0009050,2025-07-12,SCH0101,4,265,256,Present,Admin,96.60377358490567,False,False,False
ATT0012737,2026-01-10,SCH0493,4,245,216,Present,Admin,88.16326530612245,False,False,False
ATT0017191,2025-11-13,SCH0339,1,289,200,Present,Clerk,69.20415224913495,False,False,False
ATT0019358,2025-07-26,SCH0216,2,294,259,Present,Clerk,88.09523809523809,False,False,False
ATT0010187,2025-06-05,SCH0257,1,182,148,Present,Headmaster,81.31868131868131,False,False,False
ATT0006631,2025-09-30,SCH0412,4,192,145,Present,Unknown,75.52083333333334,False,False,False
ATT0007381,2025-07-27,SCH0087,2,63,45,Present,Clerk,71.42857142857143,False,False,False
ATT0010980,2025-09-06,SCH0186,3,136,117,Present,Admin,86.02941176470588,False,False,False
ATT0017355,2025-04-21,SCH0435,1,44,38,Present,Headmaster,86.36363636363636,False,False,False
ATT0002953,2026-01-22,SCH0197,1,188,208,Present,Admin,,True,False,False
ATT0013175,2025-12-22,SCH0344,1,66,45,Present,Admin,68.18181818181817,False,False,False
ATT0012268,2025-08-13,SCH0001,7,200,181,Present,Headmaster,90.5,False,False,False
ATT0006806,2025-09-23,SCH0309,2,237,158,Present,Class Teacher,66.66666666666666,False,False,False
ATT0009646,2025-04-06,SCH0567,4,170,116,Present,Clerk,68.23529411764706,False,False,False
ATT0002206,2026-01-24,SCH0003,7,108,104,Absent,Class Teacher,96.29629629629629,False,False,False
ATT0017800,2025-06-18,SCH0067,1,62,37,Unknown,Headmaster,59.67741935483871,False,False,False
ATT0012644,2026-06-03,SCH0084,8,276,244,Present,Headmaster,88.40579710144928,False,False,False
ATT0002457,2025-09-03,SCH0140,3,62,44,Present,Headmaster,70.96774193548387,False,False,False
,2025-04-09,SCH0548,1,221,187,Present,Admin,84.61538461538461,False,False,True
ATT0006097,2025-12-10,SCH0209,1,237,182,Absent,Headmaster,76.79324894514767,False,False,False
ATT0017323,2025-07-11,SCH0051,7,253,210,Present,Headmaster,83.00395256916995,False,False,False
ATT0017888,2025-09-20,SCH0348,5,233,148,Present,Admin,63.519313304721024,False,False,False
ATT0007476,2025-09-29,SCH0031,3,96,62,Present,Clerk,64.58333333333334,False,False,False
ATT0002553,2025-06-01,SCH0215,7,71,45,Present,Admin,63.38028169014085,False,False,False
ATT0006976,2025-04-19,SCH0163,5,142,142,Present,Clerk,100.0,False,False,False
ATT0008652,2026-03-12,SCH0218,2,125,122,Present,Headmaster,97.6,False,False,False
ATT0001666,2026-01-19,SCH0284,3,226,156,Absent,Unknown,69.02654867256636,False,False,False
ATT0016081,2025-05-13,SCH0203,3,74,61,Present,Clerk,82.43243243243244,False,False,False
ATT0003838,2026-03-03,SCH0502,7,169,108,Present,Headmaster,63.905325443786985,False,False,False
ATT0018583,2026-03-22,SCH0203,2,212,212,Present,Unknown,100.0,False,True,False
,2025-06-08,SCH0002,5,222,186,Present,Unknown,83.78378378378379,False,False,True
ATT0000803,2025-08-17,SCH0034,3,98,71,Present,Headmaster,72.44897959183673,False,False,False
ATT0008917,2025-05-22,SCH0147,4,69,61,Absent,Headmaster,88.40579710144928,False,False,False
ATT0013091,2026-09-01,SCH0244,3,290,303,Present,Admin,,True,False,False
ATT0012863,2025-09-14,SCH0498,5,254,173,Present,Unknown,68.11023622047244,False,False,False
ATT0007964,2026-01-03,SCH0191,1,65,41,Present,Admin,63.07692307692307,False,False,False
ATT0018443,2025-04-25,SCH0286,2,194,209,Present,Clerk,,True,False,False
ATT0001812,2025-07-14,SCH0558,9,193,156,Present,Admin,80.82901554404145,False,False,False
ATT0014086,2025-12-30,SCH0019,7,40,38,Present,Class Teacher,95.0,False,False,False
ATT0003528,2025-03-10,SCH0365,4,278,200,Present,Headmaster,71.94244604316546,False,False,False
ATT0004296,2025-08-08,SCH0394,8,188,154,Present,Clerk,81.91489361702128,False,False,False
ATT0000603,2025-07-03,SCH0480,10,139,90,Present,Headmaster,64.74820143884892,False,False,False
ATT0013213,2025-08-25,SCH0110,5,82,60,Absent,Headmaster,73.17073170731707,False,False,False
ATT0010804,2026-02-17,SCH0381,5,143,119,Present,Headmaster,83.21678321678321,False,False,False
ATT0005041,2025-09-04,SCH0200,4,145,105,Present,Admin,72.41379310344827,False,False,False
ATT0015847,2025-08-06,SCH0218,4,271,224,Issue,Headmaster,82.65682656826569,False,False,False
ATT0003276,2025-06-29,SCH0249,2,277,166,Present,Headmaster,59.92779783393502,False,False,False
ATT0001761,2025-04-15,SCH0507,8,283,283,Present,Admin,100.0,False,False,False
ATT0019774,2025-11-02,SCH0480,5,261,253,Present,Headmaster,96.93486590038314,False,False,False
ATT0018478,2026-03-13,SCH0283,1,141,134,Present,Unknown,95.0354609929078,False,False,False
ATT0010605,2025-10-09,SCH0532,7,263,166,Present,Clerk,63.11787072243346,False,False,False
ATT0011789,2025-10-25,SCH0142,7,40,25,Present,Headmaster,62.5,False,False,False
ATT0017192,2025-06-18,SCH0100,2,84,76,Absent,Admin,90.47619047619048,False,False,False
ATT0017026,2025-12-25,SCH0084,7,150,145,Present,Clerk,96.66666666666667,False,False,False
ATT0016678,2025-09-21,SCH0549,8,210,139,Unknown,Unknown,66.19047619047619,False,False,False
ATT0018083,2025-08-22,SCH0027,4,174,122,Present,Headmaster,70.11494252873564,False,False,False
,2025-03-05,SCH0340,2,197,155,Absent,Headmaster,78.68020304568529,False,False,True
ATT0009403,2025-05-23,SCH0214,2,71,54,Absent,Headmaster,76.05633802816901,False,False,False
ATT0004970,2026-02-06,SCH0143,4,99,71,Present,Clerk,71.71717171717171,False,False,False
ATT0014318,2025-03-12,SCH0416,2,224,224,Present,Class Teacher,100.0,False,False,False
ATT0010964,2025-12-09,SCH0525,8,261,161,Present,Headmaster,61.68582375478927,False,False,False
ATT0016100,2025-07-24,SCH0095,1,117,93,Present,Clerk,79.48717948717949,False,False,False
ATT0016108,2025-09-12,SCH0486,2,298,219,Unknown,Admin,73.48993288590604,False,False,False
ATT0000875,2025-03-06,SCH0031,2,92,78,Present,Headmaster,84.78260869565217,False,False,False
ATT0006878,2025-04-10,SCH0108,5,179,133,Present,Headmaster,74.30167597765363,False,False,False
ATT0018149,2025-08-22,SCH0474,5,63,59,Present,Headmaster,93.65079365079364,False,False,False
,2025-10-25,SCH0054,6,132,114,Absent,Clerk,86.36363636363636,False,False,True
ATT0001627,2025-10-04,SCH0507,8,166,136,Present,Unknown,81.92771084337349,False,False,False
ATT0009559,2026-03-27,SCH0077,5,177,156,Present,Headmaster,88.13559322033898,False,False,False
ATT0002281,2025-10-09,SCH0111,2,120,94,Absent,Headmaster,78.33333333333333,False,False,False
ATT0014341,2025-11-27,SCH0455,8,183,155,Present,Clerk,84.69945355191257,False,False,False
ATT0000980,2025-04-23,SCH0201,2,167,111,Present,Admin,66.46706586826348,False,False,False
ATT0016736,2026-02-19,SCH0181,3,67,60,Present,Clerk,89.55223880597015,False,False,False
ATT0003820,2026-03-18,SCH0294,3,157,143,Present,Headmaster,91.0828025477707,False,False,False
ATT0017885,2026-02-24,SCH0365,4,287,218,Absent,Class Teacher,75.9581881533101,False,False,False
ATT0012363,2025-04-30,SCH0382,1,253,161,Present,Admin,63.63636363636363,False,False,False
ATT0001180,2025-08-17,SCH0173,10,160,96,Present,Headmaster,60.0,False,False,False
ATT0001019,2025-06-17,SCH0481,10,295,180,Absent,Headmaster,61.016949152542374,False,False,False
ATT0002956,2026-02-07,SCH0471,8,101,83,Absent,Admin,82.17821782178217,False,False,False
ATT0011076,2025-06-19,SCH0110,1,63,49,Present,Class Teacher,77.77777777777779,False,False,False
ATT0019607,2026-03-25,SCH0003,3,58,47,Present,Headmaster,81.03448275862068,False,False,False
ATT0014651,2025-10-04,SCH0209,5,288,211,Present,Headmaster,73.26388888888889,False,False,False
ATT0002401,2026-07-03,SCH0258,1,50,35,Present,Admin,70.0,False,False,False
ATT0006946,2025-10-30,SCH0401,5,293,231,Present,Admin,78.839590443686,False,False,False
ATT0004647,2026-03-14,SCH0099,7,290,290,Present,Admin,100.0,False,False,False
ATT0013166,2025-04-14,SCH0121,5,244,202,Present,Unknown,82.78688524590164,False,False,False
ATT0016122,2025-08-24,SCH0093,4,161,161,Present,Admin,100.0,False,True,False
ATT0017134,2026-03-19,SCH0112,4,194,129,Present,Class Teacher,66.49484536082474,False,False,False
ATT0005426,2025-11-23,SCH0255,8,151,151,Present,Headmaster,100.0,False,True,False
ATT0000950,2025-05-24,SCH0138,1,184,122,Present,Clerk,66.30434782608695,False,False,False
ATT0019590,2025-07-12,SCH0178,4,63,57,Present,Class Teacher,90.47619047619048,False,False,False
ATT0016173,2025-12-13,SCH0208,4,267,173,Present,Unknown,64.7940074906367,False,False,False
ATT0005675,2025-09-03,SCH0157,5,115,72,Absent,Headmaster,62.60869565217392,False,False,False
ATT0010092,2025-05-23,SCH0164,4,112,78,Unknown,Clerk,69.64285714285714,False,False,False
ATT0016052,2025-11-11,SCH0248,6,42,40,Present,Clerk,95.23809523809523,False,False,False
ATT0011752,2025-08-20,SCH0452,9,194,116,Present,Headmaster,59.79381443298969,False,False,False
ATT0005605,2026-01-20,SCH0162,1,135,123,Present,Headmaster,91.11111111111111,False,False,False
ATT0019952,2025-10-09,SCH0573,5,42,40,Present,Headmaster,95.23809523809523,False,False,False
ATT0000322,2026-01-15,SCH0057,3,137,102,Present,Admin,74.45255474452554,False,False,False
ATT0013973,2025-08-05,SCH0113,3,165,159,Present,Headmaster,96.36363636363636,False,False,False
ATT0017410,2026-02-14,SCH0350,5,112,104,Unknown,Unknown,92.85714285714286,False,False,False
ATT0008218,2026-01-13,SCH0040,3,277,174,Present,Class Teacher,62.8158844765343,False,False,False
ATT0012814,2025-12-13,SCH0172,3,178,171,Present,Headmaster,96.06741573033707,False,False,False
ATT0017281,2026-02-08,SCH0008,2,199,199,Present,Clerk,100.0,False,True,False
ATT0014501,2025-09-09,SCH0086,2,106,106,Present,Unknown,100.0,False,False,False
ATT0007255,2025-04-22,SCH0222,5,96,68,Present,Unknown,70.83333333333334,False,False,False
ATT0011585,2025-06-16,SCH0220,3,174,163,Present,Headmaster,93.67816091954023,False,False,False
ATT0004360,2025-01-07,SCH0260,5,106,88,Absent,Unknown,83.01886792452831,False,False,False
ATT0019855,2025-12-21,SCH0574,3,62,57,Present,Clerk,91.93548387096774,False,False,False
ATT0000949,2025-07-19,SCH0332,3,190,155,Present,Headmaster,81.57894736842105,False,False,False
ATT0011033,2025-11-25,SCH0251,7,141,112,Present,Unknown,79.43262411347519,False,False,False
ATT0019738,2025-04-10,SCH0326,4,207,135,Present,Class Teacher,65.21739130434783,False,False,False
